Source,Target,CN,WCN,AA,PA,Jaccard,Embedding_Cosine,Embedding_L2,Original_Score,Bio_Bonus,Common_Neighbors_Original,Weighted_Common_Neighbors_Original,Bridge_Nodes,Match,RF_Prob,GB_Prob,LR_Prob,ML_Score,Original_Score_Norm,ML_Score_Norm,Final_AI_Score
neosaxitoxin,saxitoxin-producing dinoflagellates,9,30.0,1.8828979858842496,975,0.16363636363636364,0.1983172744512558,2.326549530029297,62.09909902033163,10,9,30.0,alexandrium;dinoflagellates;each toxin;gonyautoxins;saxitoxin;toxin composition;toxin content;toxin production;toxin profile,0,0.09,0.04849030848820684,0.10022198655714044,0.07026735289981746,0.007449196618237591,0.06861211417554583,0.0349725095190263
neostx,poisoning toxin,8,33.0,1.640574133384055,760,0.1568627450980392,0.26232755184173584,2.2646448612213135,60.761234990991404,10,8,33.0,alexandrium;alexandrium tamarense;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxin content;toxin content and composition;toxin profile,0,0.05,0.08947024906824314,0.10519705206608086,0.07525482974072965,0.0033432483162625093,0.07362001731087907,0.03496779436383996
horizontal gene,species of alexandrium,8,27.0,1.7016098568848184,572,0.2,0.2551009953022003,2.4682886600494385,69.81043879331756,16,8,27.0,alexandrium;dinoflagellates;evolution;gymnodinium;paralytic shellfish poisoning;phylogeny;saxitoxin;sxta,0,0.03666666666666667,0.04305011245226041,0.05056396236611341,0.04124811912940821,0.031115549664936182,0.03947403165018996,0.034876866558300385
alexandrium spp,all toxins,9,28.0,1.884788983334282,624,0.21951219512195122,0.1812656968832016,2.246882677078247,64.98615502009059,12,9,28.0,alexandrium;dinoflagellates;nitrogen;phosphorus;saxitoxin;toxin composition;toxin content;toxin production;toxin profile,0,0.09333333333333334,0.027877354953283775,0.07987170161760045,0.05925918097173527,0.01630966555973623,0.05755885809609556,0.03487180220109793
clade,secondary metabolites,7,20.0,1.4983256277537582,288,0.25925925925925924,0.24706420302391052,2.643780469894409,75.36565236701634,22,7,20.0,biosynthesis;dinoflagellates;evolution;paralytic shellfish poisoning;saxitoxin;sxt genes;sxta,0,0.02666666666666667,0.016684955052649997,0.01239144178807586,0.020248288371799254,0.04816468114602249,0.01838819573616034,0.034765262711584526
pyrodinium bahamense,core genes,5,50.0,1.0350395478648244,496,0.12195121951219512,0.18429341912269592,2.493108034133911,73.24004850805667,16,5,50.0,alexandrium;biosynthesis;saxitoxin;saxitoxin biosynthesis;sxta,0,0.05,0.013422766572801427,0.01462158898297588,0.028173542184698305,0.04164113363748295,0.026345907557970002,0.034758281901702125
phylogeny,saxitoxin and its derivatives,8,20.0,1.5900600911184002,340,0.2222222222222222,0.23691652715206146,2.2534008026123047,65.73779435139463,16,8,20.0,alexandrium;cyanobacteria;dinoflagellates;genus alexandrium;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;sxta,0,0.09333333333333334,0.028390068011388152,0.046615497820568,0.05618991712108421,0.01861647116059198,0.0544770240242547,0.0347537199492402
paralytic toxin,distinct toxin,8,32.0,1.6395579418372992,896,0.15384615384615385,0.26934516429901123,2.3168559074401855,60.31813869706324,10,8,32.0,alexandrium;genus alexandrium;gonyautoxins;paralytic shellfish toxins;saxitoxin;toxin composition;toxin content;toxin profile,0,0.08,0.06951641354252255,0.0960996027928666,0.07636816705054794,0.0019833713513641993,0.07473791431218178,0.03472291568373211
pyrodinium bahamense,secondary metabolites,7,23.0,1.4983256277537582,496,0.1794871794871795,0.14341957867145538,2.9054627418518066,77.13673403600843,22,7,23.0,biosynthesis;dinoflagellates;evolution;paralytic shellfish poisoning;saxitoxin;sxt genes;sxta,0,0.016666666666666666,0.012818319544055094,0.004601832435212673,0.013536009682215482,0.053600188501013946,0.01164842679747408,0.03472189573442101
dinoflagellate species,gene cluster,8,28.0,1.6151163625639393,475,0.2222222222222222,0.21766646206378937,2.61812162399292,69.9922344438618,16,8,28.0,alexandrium;biosynthesis;dinoflagellates;genes involved;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;sxta,0,0.06333333333333334,0.026870252092684264,0.01213217295402941,0.03998167667507841,0.03167348644048931,0.038202402459707865,0.034611498649137665
sxt genes,stx biosynthetic,7,20.0,1.5383092178345468,387,0.15555555555555556,0.2969348132610321,2.210543394088745,61.640047705662376,15,7,20.0,biosynthesis;cyanobacteria;dinoflagellates;freshwater cyanobacteria;paralytic shellfish poisoning;saxitoxin;sxta,0,0.05333333333333334,0.06190412550276173,0.18757964090440502,0.07104336017515471,0.006040353174771085,0.06939129960159626,0.034548279066842415
sxta and sxtg,horizontal gene,8,36.0,1.6422870786521822,660,0.18181818181818182,0.18777579069137573,2.5317935943603516,74.23045685914036,16,8,36.0,alexandrium;biosynthesis;cyanobacteria;dinoflagellates;paralytic shellfish poisoning;saxitoxin;sxta;sxtg,0,0.023333333333333334,0.024948695138745737,0.02200736324329179,0.024008417227035384,0.04468072914062196,0.02216372426171235,0.03454807694511264
biosynthesis gene,growth and toxin,6,38.0,1.1765734751965653,425,0.16666666666666666,0.02598862163722515,2.5280301570892334,69.60242105509414,16,6,38.0,alexandrium;dinoflagellates;nitrogen;paralytic shellfish poisoning;saxitoxin;toxin production,0,0.08666666666666667,0.012471459977735517,0.0038872650443370475,0.041291123159968135,0.030477136447816994,0.03951721180447286,0.03454517035831213
dominant toxins,fed with the toxic,9,34.0,1.7729633955459918,1080,0.15517241379310345,0.2172452211380005,2.4796693325042725,61.78875856444804,9,9,34.0,alexandrium;alexandrium tamarense;dinoflagellates;gonyautoxins;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxin composition;toxin profile,0,0.07666666666666666,0.07171048246120332,0.037474594964406006,0.07026936739370893,0.006496751646308863,0.06861413691983057,0.03444957501939363
evolution,precursor,4,19.0,0.8176184982379638,212,0.07692307692307693,0.34866583347320557,2.050947427749634,64.66174529593602,21,4,19.0,biosynthesis;dinoflagellates;saxitoxin;saxitoxin biosynthesis,0,0.03333333333333333,0.05710336452982455,0.17625021884883163,0.059510037483128775,0.015314041545019585,0.05781074199450711,0.034437556747288975
alexandrium pacificum,dinoflagellate species,8,36.0,1.615116362563939,437,0.23529411764705882,0.23541755974292755,2.282198190689087,73.95063497193432,16,8,36.0,alexandrium;biosynthesis;dinoflagellates;genes involved;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;sxta,0,0.01,0.03323299511297663,0.04101856131662226,0.024718353688150542,0.04382194665044939,0.022876568279421257,0.03439652638348673
pst biosynthesis,stx synthesis,5,34.0,1.050818866005796,264,0.17857142857142858,0.34234583377838135,2.1466140747070312,62.978734925800815,15,5,34.0,dinoflagellates;genes involved;saxitoxin;sxta;toxin production,0,0.10666666666666667,0.027222641142214708,0.09414535999423211,0.06569252323719724,0.010148827876130556,0.06401854822189199,0.0343902020317232
phosphorus,toxic profiles,9,29.0,1.8757406715707283,1377,0.13043478260869565,0.17808379232883453,2.5271246433258057,61.8067830741394,10,9,29.0,alexandrium;alexandrium minutum;dinoflagellates;paralytic shellfish poisoning;paralytic shellfish toxins;producing dinoflagellate;saxitoxin;strains of alexandrium;toxin profile,0,0.11,0.039605633722572364,0.05905732667375112,0.0697085495286613,0.006552069453902271,0.06805102221588154,0.03422659819679294
temperature,saxitoxin production,7,38.0,1.365710576328475,1404,0.07954545454545454,0.13244076073169708,2.392965078353882,60.75957239429073,10,7,38.0,alexandrium;dinoflagellates;genus alexandrium;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxin production,0,0.08,0.07602197697895484,0.033937500915455665,0.07340473858102299,0.003338145752810384,0.07176234907203212,0.034129037246460166
evolution,fed with the toxic,6,26.0,1.1230003501805899,1431,0.0821917808219178,0.11326412111520767,2.6600253582000732,63.952994711904026,16,6,26.0,alexandrium;dinoflagellates;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxin profile,0,0.06666666666666667,0.06785990448523194,0.007207870620783306,0.06131740597136097,0.01313886290712385,0.059625512590467424,0.03405785526462846
phylogeny,isolate of alexandrium,8,26.0,1.6260226172153167,816,0.16,0.1518811285495758,2.47592830657959,71.29590418074929,17,8,26.0,alexandrium;dinoflagellates;gonyautoxins;producing dinoflagellates;saxitoxin;toxin content;toxin production;toxin profile,0,0.04,0.03041690037572991,0.026297684220148963,0.03383821860987985,0.035674491344664244,0.0320337837597423,0.034036172931449366
toxin accumulation,phosphorus limitation,8,53.0,1.611812955202433,480,0.2222222222222222,0.2510254383087158,2.2910680770874023,72.41344229755542,11,8,53.0,alexandrium;dinoflagellates;gonyautoxins;saxitoxin;toxin composition;toxin content;toxin production;toxin profile,0,0.02666666666666667,0.02944112570599857,0.04221212231896827,0.02960844175156278,0.03910425224148378,0.027786683779895203,0.03401134643376892
clade,strains of alexandrium,9,39.0,1.8808370229038383,972,0.14285714285714285,0.1508961319923401,2.5081682205200195,64.66782873623603,9,9,39.0,alexandrium;alexandrium fundyense;dinoflagellates;gymnodinium;gymnodinium catenatum;paralytic shellfish poisoning;producing dinoflagellates;saxitoxin;sxta,0,0.08666666666666667,0.038902996036978554,0.043669039144527404,0.05848506859960869,0.015332711821536671,0.05678157533386344,0.03398470040208372
alexandrium ostenfeldii,toxin analogues,8,40.0,1.625973380079085,1443,0.11940298507462686,0.16827276349067688,2.4901010990142822,62.5230424414586,9,8,40.0,alexandrium;dinoflagellates;gonyautoxins;paralytic shellfish poisoning;paralytic shellfish toxins;paralytic toxin;saxitoxin;toxin profile,0,0.05,0.08492863088687531,0.03937217223165118,0.06640153266660279,0.008750292792389314,0.06473046141121748,0.03394136867086199
nitrogen,stx biosynthetic,6,18.0,1.2045010171392128,657,0.07894736842105263,0.12947706878185272,2.4772305488586426,73.84478032855324,23,6,18.0,biosynthesis;cyanobacteria;dinoflagellates;paralytic shellfish poisoning;saxitoxin;sxta,0,0.03333333333333333,0.017276052573082398,0.021247415055196714,0.024096101125394204,0.04349707530051031,0.02225176727093644,0.03393668668720207
gene cluster,variations in toxin,6,20.0,1.189578803306484,175,0.23076923076923078,0.3327595591545105,2.180551052093506,60.20100950092008,16,6,20.0,alexandrium;biosynthesis;dinoflagellates;saxitoxin;toxin content;toxin production,0,0.14666666666666667,0.02151231289421775,0.05547075478172531,0.07496989859194808,0.0016238980316032325,0.07333391922183484,0.03389340756720746
saxitoxin analogues,saxitoxin-producing dinoflagellates,9,30.0,1.9019701268499754,675,0.20930232558139536,0.22234433889389038,2.2904016971588135,62.01150029200448,10,9,30.0,alexandrium;dinoflagellates;each toxin;gonyautoxins;nitrogen;saxitoxin;toxin composition;toxin content;toxin profile,0,0.09333333333333334,0.04202914730743773,0.09841143830663245,0.06818905081771545,0.007180353266490247,0.06652530037267218,0.03388557946427212
phylogeny,toxin profiles and toxin,8,24.0,1.6295173458339385,952,0.14814814814814814,0.21004392206668854,2.4189019203186035,70.39099731131202,17,8,24.0,alexandrium;alexandrium tamarense;genus alexandrium;gonyautoxins;paralytic shellfish toxins;saxitoxin;toxin content;toxin profile,0,0.013333333333333334,0.05279322752232512,0.051388623097338125,0.03686880940422971,0.03289730267486804,0.035076786389136146,0.03387807034628869
pyrodinium bahamense,toxic alexandrium,8,58.0,1.6436298719469347,682,0.18181818181818182,0.21816161274909973,2.4100136756896973,71.28165389759117,9,8,58.0,alexandrium;dinoflagellates;genus alexandrium;paralytic shellfish poisoning;saxitoxin;sxta;toxic dinoflagellate;toxin production,0,0.03666666666666667,0.030300873539053363,0.036385331960627196,0.03345563663225607,0.03563075676128913,0.03164963491126089,0.033839251928776425
toxin biosynthesis,growth and toxin,7,29.0,1.4382430209410697,225,0.25925925925925924,0.213796004652977,2.1051506996154785,69.59597809732783,17,7,29.0,alexandrium;dinoflagellates;gonyautoxins;phosphorus;saxitoxin;toxin content;toxin production,0,0.07,0.012727146756185316,0.05232125847923859,0.03959569922601652,0.03045736280048056,0.03781484423357856,0.033768229445374665
saxitoxin biosynthesis,toxic alexandrium species,6,19.0,1.2831547657998195,469,0.08823529411764706,0.240758016705513,2.345796585083008,60.45764228196701,16,6,19.0,alexandrium;dinoflagellates;genus alexandrium;paralytic shellfish poisoning;paralytic shellfish toxins;sxt gene,0,0.11333333333333333,0.03975480613617412,0.08433025260117719,0.0736437616615381,0.002411512399328214,0.07200235107555214,0.03372738980362898
salinity,shellfish poisoning toxin,9,38.0,1.8767514706603448,931,0.15517241379310345,0.21851535141468048,2.3599846363067627,68.12711139054903,11,9,38.0,alexandrium;alexandrium minutum;alexandrium tamarense;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxin content;toxin content and composition;toxin profile,0,0.023333333333333334,0.0521354931459361,0.09506592123246575,0.04490767202954796,0.02594936301256459,0.04314857231014735,0.033689007196476835
gymnodinium catenatum,alexandrium tamarense species,9,30.0,1.897007528812632,1144,0.09782608695652174,0.12134959548711777,2.5847675800323486,64.28710852870992,11,9,30.0,alexandrium;alexandrium fundyense;alexandrium tamarense;neosaxitoxin;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;sxta;toxin profile,0,0.07333333333333333,0.0505440616195027,0.045652117258818535,0.05917057586896654,0.014164269098407067,0.05746989010965356,0.03365179855346799
pst-producing,produce saxitoxin,6,24.0,1.2966032787520365,228,0.24,0.3266729712486267,2.1806440353393555,60.64195872214788,15,6,24.0,alexandrium;alexandrium pacificum;biosynthesis;dinoflagellates;saxitoxin;sxta,0,0.11666666666666667,0.03415795445944626,0.08883279382390477,0.07262892327878027,0.002977185560419149,0.07098335640530523,0.03357996244061789
freshwater cyanobacteria,saxitoxin-producing dinoflagellate,8,21.0,1.600696514328809,280,0.3076923076923077,0.2356274127960205,2.2798635959625244,64.18454307953866,15,8,21.0,alexandrium;alexandrium tamarense;biosynthesis;cyanobacteria;dinoflagellates;paralytic shellfish poisoning;saxitoxin;sxta,0,0.10666666666666667,0.028407152070148694,0.024836386425446572,0.05935388134428568,0.013849492392680268,0.05765394631559809,0.03356149665799329
stx-producing,metabolic pathways,7,22.0,1.4014322991975725,288,0.1891891891891892,0.28784194588661194,2.0160226821899414,64.09383854510105,16,7,22.0,alexandrium;biosynthesis;dinoflagellates;paralytic shellfish poisoning;saxitoxin;saxitoxin biosynthesis;toxin production,0,0.07,0.035345675252040056,0.13986141442204572,0.05965897906822461,0.013571117220773476,0.05796029357234391,0.03354624657898017
phylogeny,gymnodinium catenatum graham,8,34.0,1.715480517119555,986,0.14545454545454545,0.1367587000131607,2.6133933067321777,73.65559010299543,16,8,34.0,dinoflagellates;gonyautoxins;neosaxitoxin;paralytic shellfish poisoning;paralytic shellfish toxins;paralytic toxin;saxitoxin;toxin profile,0,0.01,0.034596216541511814,0.026236683436513777,0.023921776614407284,0.04291644433327932,0.022076728811013052,0.0335385723482595
neosaxitoxin,horizontal gene,8,29.0,1.7355901366623705,858,0.1509433962264151,0.2326359897851944,2.417656660079956,69.11195072347635,15,8,29.0,alexandrium;dinoflagellates;gymnodinium;gymnodinium catenatum;paralytic shellfish poisoning;phylogeny;saxitoxin;toxin analogues,0,0.013333333333333334,0.0521354931459361,0.09461418392605168,0.040862498298906556,0.02897186701750848,0.03908683150315813,0.03352360103605082
toxin-producing,shellfish toxin profiles,9,46.0,1.869073461580957,918,0.17307692307692307,0.2008471041917801,2.3602123260498047,70.0154439116213,10,9,46.0,alexandrium;alexandrium catenella;alexandrium tamarense;genus alexandrium;gonyautoxins;paralytic shellfish toxins;saxitoxin;toxin content;toxin profile,0,0.02,0.04453716416621253,0.07108447954532589,0.037377030037638856,0.031744717053351995,0.035587088448609014,0.03347378418121766
stx-producing,saxitoxin-producing dinoflagellate,9,30.0,1.8385260278081668,504,0.21951219512195122,0.19673430919647217,2.3779942989349365,73.69631330675051,16,9,30.0,alexandrium;alexandrium tamarense;biosynthesis;cyanobacteria;dinoflagellates;paralytic shellfish poisoning;saxitoxin;saxitoxin biosynthesis;sxta,0,0.03,0.015211398616782165,0.039941640843918255,0.023599863392782906,0.043041425172618886,0.0217534971884311,0.03346185757973438
gymnodinium catenatum,gene copy,9,42.0,1.8577651044412322,1320,0.09574468085106383,0.14688707888126373,2.496760606765747,70.16430595052545,11,9,42.0,alexandrium;alexandrium minutum;dinoflagellates;paralytic shellfish poisoning;paralytic shellfish toxins;pyrodinium;saxitoxin;sxta;toxin content,0,0.02666666666666667,0.04063100061152908,0.05794522283602403,0.03677668925603361,0.03220157950159977,0.034984288961339725,0.033453798758482756
cellular toxin,pst-producing,7,40.0,1.3711795672835532,608,0.1590909090909091,0.16941654682159424,2.3853986263275146,75.3447698714815,17,7,40.0,alexandrium;biosynthesis;dinoflagellates;paralytic shellfish toxins;saxitoxin;sxta;toxin profile,0,0.02,0.014676949059994239,0.020226635098056712,0.01736113803980279,0.048100592086744526,0.015489221031921097,0.033425475112073985
sulfocarbamoyl toxins,phylogenetic analysis,9,36.0,1.838717593899754,1008,0.15789473684210525,0.23884254693984985,2.3446638584136963,63.032371735203405,9,9,36.0,alexandrium;alexandrium tamarense;dinoflagellates;gonyautoxins;paralytic shellfish poisoning;paralytic shellfish toxins;paralytic toxin;saxitoxin;toxin profile,0,0.05,0.06813832542943227,0.09265738643805536,0.06333490135852167,0.010313440992007927,0.061651270663568486,0.03341546434421018
cellular toxin,gene copy number,8,59.0,1.5808272110323747,480,0.20512820512820512,0.20083819329738617,2.508626699447632,73.35248321704235,10,8,59.0,alexandrium;alexandrium minutum;dinoflagellates;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;sxta;toxin content,0,0.02666666666666667,0.025634777358347766,0.012884448899263323,0.024772500235766885,0.04198619942318199,0.02293093658512466,0.0334113311460562
alexandrium ostenfeldii,saxitoxin-producing dinoflagellates,9,31.0,1.8767130156543135,975,0.16666666666666666,0.18058860301971436,2.411304235458374,62.64322485066168,10,9,31.0,alexandrium;dinoflagellates;gonyautoxins;producing dinoflagellates;saxitoxin;strains of alexandrium;toxin content;toxin production;toxin profile,0,0.1,0.03665473825648442,0.0640144614119291,0.06472881526943514,0.009119136522523857,0.0630508933721065,0.03338842710483605
salinity,sxt gene,8,59.0,1.6397554316136809,1225,0.12307692307692308,0.12150518596172333,2.4853389263153076,72.05223435585843,9,8,59.0,alexandrium;alexandrium minutum;dinoflagellates;genus alexandrium;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxic dinoflagellate,0,0.01,0.04564818948995423,0.02752931993070144,0.029577026738047258,0.03799569329801472,0.027755140105668912,0.03338744436145911
pyrodinium,toxin analogues,9,36.0,1.839248398619828,1369,0.13846153846153847,0.08427871763706207,2.6670429706573486,63.1247678044944,9,9,36.0,alexandrium;cyanobacteria;dinoflagellates;gymnodinium;gymnodinium catenatum;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxic dinoflagellate,0,0.11666666666666667,0.029251431944633824,0.01573736296575516,0.0628661189355591,0.010597007539500491,0.06118056833438955,0.03335960989720057
horizontal gene transfer,precursor,4,19.0,0.8176184982379638,88,0.18181818181818182,0.450985848903656,1.9423400163650513,66.22541739794737,22,4,19.0,biosynthesis;dinoflagellates;saxitoxin;saxitoxin biosynthesis,0,0.03666666666666667,0.030278186583219808,0.21319486369723575,0.05112524632800015,0.02011300218025361,0.04939161078763354,0.03328837605357458
gene transfer,pst biosynthesis,5,34.0,0.9776742898482357,264,0.17857142857142858,0.20208273828029633,2.4800543785095215,76.75817566665248,22,5,34.0,alexandrium;biosynthesis;dinoflagellates;saxitoxin;sxta,0,0.013333333333333334,0.010859164842672292,0.0086115517948643,0.01162407093415591,0.05243838052967467,0.009728657672446638,0.03321900524392206
dinoflagellates and cyanobacteria,saxitoxin biosynthetic,6,32.0,1.1735182787874376,135,0.3333333333333333,0.3679581880569458,2.1645898818969727,62.0257536879012,14,6,32.0,alexandrium;biosynthesis;cyanobacteria;dinoflagellates;paralytic shellfish poisoning;saxitoxin,0,0.12666666666666668,0.025749225625479124,0.030722159842346112,0.06661349546364084,0.007224097402961566,0.06494329230541904,0.03319773510906743
temperature,saxitoxin biosynthetic,7,36.0,1.414922923238231,1170,0.08235294117647059,0.07430248707532883,2.6225972175598145,71.80678794370782,16,7,36.0,alexandrium;biosynthesis;dinoflagellates;paralytic shellfish poisoning;paralytic shellfish toxins;pyrodinium;saxitoxin,1,0.03,0.03333505735084542,0.012675546788153991,0.029935083354238112,0.03724241026095401,0.028114663148691408,0.03313492406043585
evolution,two toxic,5,16.0,0.985595409239409,318,0.09433962264150944,0.24049821496009827,2.1737163066864014,69.87863193687225,23,5,16.0,alexandrium;biosynthesis;paralytic shellfish toxins;saxitoxin;sxta,0,0.05333333333333334,0.017818394711859198,0.06877563105376046,0.03712009379463898,0.031324836644662235,0.03532909991894909,0.03312675511809132
production of saxitoxin,secondary metabolites,5,16.0,1.0180190203582038,80,0.3125,0.43644559383392334,2.2682535648345947,63.28475880499644,20,5,16.0,biosynthesis;dinoflagellates;evolution;paralytic shellfish poisoning;saxitoxin,0,0.07666666666666666,0.05456489645545824,0.03713054360320512,0.0616621692547163,0.011088025133543011,0.059971687857588496,0.03308567335936348
temperature,toxins were analyzed,8,42.0,1.669421529664168,1014,0.0975609756097561,0.1941077560186386,2.2887215614318848,67.61386545600422,11,8,42.0,dcstx;dinoflagellates;gymnodinium;gymnodinium catenatum;paralytic shellfish toxins;saxitoxin;toxin content;toxin profile,0,0.03666666666666667,0.038071097020946805,0.11699979836695067,0.04540219501383514,0.02437419451470224,0.04364512062154827,0.03304611126278295
biosynthesis gene,saxitoxin production,7,38.0,1.4122670033528006,306,0.25,0.2096310704946518,2.376206874847412,74.15447269780663,17,7,38.0,alexandrium;dinoflagellates;paralytic shellfish poisoning;saxitoxin;sxta;sxtg;toxin production,0,0.03333333333333333,0.011910636932092019,0.016554768335781202,0.020944128632957464,0.04444753127345222,0.01908688582269074,0.03303524082060956
toxic dinoflagellates,phylogeny,6,50.0,1.1306246614198843,340,0.15789473684210525,0.23163026571273804,2.2642767429351807,73.35411629394113,15,6,50.0,alexandrium;alexandrium tamarense;dinoflagellates;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin,1,0.04,0.010868431192405702,0.02426119397019561,0.02386033499322241,0.04199121138940018,0.02201503555464589,0.03300193226376075
sxt genes,sxta4 gene,6,34.0,1.2962288044290484,473,0.125,0.262005478143692,2.2378714084625244,69.99992492554857,17,6,34.0,alexandrium;biosynthesis;saxitoxin;saxitoxin biosynthesis;sxta;toxic species,0,0.03,0.027169517523839632,0.10758101595542377,0.036342860357462196,0.031697088779389704,0.03454868330929291,0.032980306317846146
environmental conditions,homologs,8,34.0,1.7481951697524618,858,0.1509433962264151,0.16608653962612152,2.4191482067108154,71.63317682347463,15,8,34.0,alexandrium;biosynthesis;cyanobacteria;dinoflagellates;paralytic shellfish poisoning;saxitoxin;secondary metabolites;toxin production,0,0.02,0.03039874317468643,0.0697595450582016,0.030175326093163375,0.036709592075628406,0.028355889805752904,0.03295042605418443
gene transfer,toxic cyanobacteria,6,48.0,1.238731213053096,462,0.16216216216216217,0.2595955729484558,2.462808609008789,72.82878889274176,15,6,48.0,cyanobacteria;dinoflagellates;paralytic shellfish poisoning;saxitoxin;sxta;sxtg,0,0.03333333333333333,0.01924280635317841,0.02486546453508283,0.02544128296343082,0.04037896447668568,0.02360245832358197,0.032829536707789014
horizontal gene transfer,saxitoxin analogues,7,40.0,1.4520116446110372,594,0.16666666666666666,0.2541554272174835,2.364565849304199,73.59914924651123,16,7,40.0,alexandrium;dinoflagellates;gymnodinium;gymnodinium catenatum;paralytic shellfish poisoning;saxitoxin;toxin analogues,0,0.013333333333333334,0.024245192048995064,0.050896971880967375,0.0225456265459276,0.04274322550553519,0.02069494269702119,0.0328214982417039
saxitoxin biosynthesis,nitrate and phosphate,6,25.0,1.257333065975359,603,0.08571428571428572,0.13497383892536163,2.24418044090271,67.52344236949725,18,6,25.0,alexandrium;alexandrium tamarense;dinoflagellates;phosphorus;toxin content;toxin production,0,0.07333333333333333,0.01911457702953435,0.06286229076770046,0.04517685092487056,0.024096683115665873,0.04341885363211636,0.03279165984806859
biosynthesis in dinoflagellates,sulfocarbamoyl toxin,7,18.0,1.5146970230972885,722,0.14,0.29372718930244446,2.2566537857055664,60.9040289093056,15,7,18.0,alexandrium;dinoflagellate species;dinoflagellates;gymnodinium;gymnodinium catenatum;paralytic shellfish poisoning;saxitoxin,0,0.07666666666666666,0.04393814285463638,0.17136493681948795,0.06977223177593365,0.003781487504682657,0.06811496527485762,0.03273155250126139
biosynthesis gene,light,6,42.0,1.2263914256249568,408,0.17142857142857143,0.15300986170768738,2.4006972312927246,73.73037132864414,17,6,42.0,alexandrium;alexandrium minutum;dinoflagellates;nitrogen;saxitoxin;toxin production,0,0.03666666666666667,0.011103522268094234,0.0158282621188037,0.021801254012594154,0.04314595035163257,0.019947521573587017,0.032706657401512074
cellular toxin,saxitoxin biosynthetic,7,33.0,1.3524190515500762,480,0.175,0.056354548782110214,2.7612483501434326,69.65557452861128,16,7,33.0,alexandrium;biosynthesis;dinoflagellates;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;sxta,0,0.08,0.009573719716345653,0.0020880990307785984,0.03699566976125069,0.030640266190111815,0.03520416630486096,0.03269402124174893
saxitoxin biosynthesis,concentrations of nitrate,6,19.0,1.1578595959302678,469,0.08823529411764706,0.1882830262184143,2.0609893798828125,64.09090342189863,18,6,19.0,alexandrium;dinoflagellates;paralytic shellfish toxins;saxitoxin;toxin content;toxin production,0,0.07666666666666666,0.03524835898564377,0.09204533866217159,0.05749538002570571,0.01356210923202067,0.055787833473932166,0.032563685140880844
alexandrium spp,toxic cyanobacteria,7,62.0,1.4111437794725066,546,0.175,0.19536513090133667,2.2493762969970703,70.44537729542176,9,7,62.0,alexandrium tamarense;cyanobacteria;dinoflagellates;paralytic shellfish poisoning;saxitoxin;sxta;toxin production,1,0.05,0.019905573793229474,0.037506748596591706,0.033703461756273916,0.03306419661813892,0.03189847500719933,0.0325396218932161
alexandrium spp,gene transfer,6,50.0,1.1678477182779812,572,0.14285714285714285,0.15368860960006714,2.33945894241333,73.72709441769379,15,6,50.0,alexandrium;cyanobacteria;dinoflagellates;paralytic shellfish poisoning;saxitoxin;sxta,1,0.03333333333333333,0.012717892410290756,0.01747652416635791,0.021439931955114504,0.043135893405143816,0.01958471971560657,0.032537865244852054
saxitoxin biosynthesis,cellular toxin content,7,22.0,1.4533400603447444,871,0.0958904109589041,0.06480356305837631,2.36517333984375,70.80154870964705,19,7,22.0,alexandrium;dinoflagellates;phosphorus;saxitoxin;temperature;toxin content;toxin production,0,0.05333333333333334,0.014620902138389638,0.03592022593510843,0.032235806996039,0.034157298294675925,0.030424809442464007,0.03247767831118056
producing dinoflagellates,profiles and toxin,9,30.0,1.8523021556579686,1904,0.10344827586206896,0.1569119244813919,2.315092086791992,62.43213902165274,10,9,30.0,alexandrium;alexandrium tamarense;genus alexandrium;gonyautoxins;paralytic shellfish toxins;saxitoxin;toxin composition;toxin content;toxin profile,0,0.03333333333333333,0.07310970120063293,0.134692748707367,0.06335745880438651,0.008471307234806408,0.06167392049382833,0.03241248320136628
evolution,psp toxin production,7,41.0,1.3680609156182881,583,0.125,0.2096816599369049,2.308600425720215,73.85946520619939,16,7,41.0,alexandrium;alexandrium minutum;dinoflagellates;paralytic shellfish poisoning;paralytic shellfish toxins;saxitoxin;toxin production,0,0.013333333333333334,0.022521691047331635,0.040628055746683225,0.020656984431667476,0.04354214366853096,0.018798565617544706,0.03240753354558715
