collection,title,abstract,journal,year,paper_id,domain,group
PubMed,Mycosporine-like amino acids are multifunctional molecules in sea hares and their marine community.,"Molecules of keystone significance are relatively rare, yet mediate a variety of interactions between organisms. They influence the distribution and abundance of species, the transfer of energy across multiple trophic levels, and thus they play significant roles in structuring ecosystems. Despite their potential importance in facilitating our understanding of ecological systems, only three molecules thus far have been proposed as molecules of keystone significance: saxitoxin and dimethyl sulfide in marine communities and tetrodotoxin in riparian communities. In the course of studying the neuroecology of chemical defenses, we identified three mycosporine-like amino acids (MAAs)--N-ethanol palythine (= asterina-330), N-isopropanol palythine (= aplysiapalythine A), and N-ethyl palythine (= aplysiapalythine B)--as intraspecific alarm cues for sea hares (Aplysia californica). These alarm cues are released in the ink secretion of sea hares and cause avoidance behaviors in neighboring conspecifics. Further, we show that these three bioactive MAAs, two [aplysiapalythine A (APA) and -B (APB)] being previously unknown molecules, are present in the algal diet of sea hares and are concentrated in their defensive secretion as well as in their skin. MAAs are known to be produced by algae, fungi, and cyanobacteria and are acquired by many aquatic animals through trophic interactions. MAAs are widely used as sunscreens, among other uses, but sea hares modify their function to serve a previously undocumented role, as intraspecific chemical cues. Our findings highlight the multifunctionality of MAAs and their role in ecological connectivity, suggesting that they may function as molecules of keystone significance in marine ecosystems.",,2011,21709250,cyanobacteria,cyano_train
PubMed,"A synthetic route to the saxitoxin skeleton: synthesis of decarbamoyl α-saxitoxinol, an analogue of saxitoxin produced by the cyanobacterium Lyngbya wollei.",,,2011,21688378,cyanobacteria,cyano_train
PubMed,Discovery of nuclear-encoded genes for the neurotoxin saxitoxin in dinoflagellates.,"Saxitoxin is a potent neurotoxin that occurs in aquatic environments worldwide. Ingestion of vector species can lead to paralytic shellfish poisoning, a severe human illness that may lead to paralysis and death. In freshwaters, the toxin is produced by prokaryotic cyanobacteria; in marine waters, it is associated with eukaryotic dinoflagellates. However, several studies suggest that saxitoxin is not produced by dinoflagellates themselves, but by co-cultured bacteria. Here, we show that genes required for saxitoxin synthesis are encoded in the nuclear genomes of dinoflagellates. We sequenced >1.2×10(6) mRNA transcripts from the two saxitoxin-producing dinoflagellate strains Alexandrium fundyense CCMP1719 and A. minutum CCMP113 using high-throughput sequencing technology. In addition, we used in silico transcriptome analyses, RACE, qPCR and conventional PCR coupled with Sanger sequencing. These approaches successfully identified genes required for saxitoxin-synthesis in the two transcriptomes. We focused on sxtA, the unique starting gene of saxitoxin synthesis, and show that the dinoflagellate transcripts of sxtA have the same domain structure as the cyanobacterial sxtA genes. But, in contrast to the bacterial homologs, the dinoflagellate transcripts are monocistronic, have a higher GC content, occur in multiple copies, contain typical dinoflagellate spliced-leader sequences and eukaryotic polyA-tails. Further, we investigated 28 saxitoxin-producing and non-producing dinoflagellate strains from six different genera for the presence of genomic sxtA homologs. Our results show very good agreement between the presence of sxtA and saxitoxin-synthesis, except in three strains of A. tamarense, for which we amplified sxtA, but did not detect the toxin. Our work opens for possibilities to develop molecular tools to detect saxitoxin-producing dinoflagellates in the environment.",,2011,21625593,cyanobacteria,cyano_train
PubMed,Preparation of calibration standards of N1-H paralytic shellfish toxin analogues by large-scale culture of cyanobacterium Anabaena circinalis (TA04).,"Mouse bioassay is the official testing method to quantify paralytic shellfish toxins (PSTs) in bivalves. A number of alternative analytical methods have been reported. Some methods have been evaluated by a single laboratory validation. Among the different types of methods, chemical analyses are capable of identifying and quantifying the toxins, however a shortage of the necessary calibration standards hampers implementation of the chemical analyses in routine monitoring of PSTs in bivalves. In our present study, we studied preparation of major PST analogues as calibrants by large-scale cultivation of toxic freshwater cyanobacteria Anabaena circinalis TA04. The cells were steadily grown in 10 L bottle for 28 days. The primary N1-H toxins, C1/C2, were produced at a concentration of 1.3 ± 0.1 μmol/L. The intracellular and extracellular toxins occupied 80% and 20%, respectively. Over 220 μmol of the toxins was obtained from approximately 200 L of the culture over six months, demonstrating that it is sufficient to prepare saxitoxin analogues. The toxins were chemically converted to six N1-H analogues. Preparation of the analogues was carried out at relatively high yields (50-90%). The results indicate that our preparation method is useful to produce N1-H toxins. In our present study, detailed conditions for preparation of one of the rare N1-H analogues, gonyautoxin-5, were investigated.",,2011,21556170,cyanobacteria,cyano_train
PubMed,Novel cyanobacterial bioreporters of phosphorus bioavailability based on alkaline phosphatase and phosphate transporter genes of Anabaena sp. PCC 7120.,"There is heterogeneity in the way cyanobacteria respond to P starvation and subsequently how they adapt to environments with low or fluctuating P concentrations. In this study, we have fused the promoterless lux operon luxCDABE to the promoter regions of Anabaena sp. PCC 7120 phoA genes putatively encoding alkaline phosphatases, phoA (all2843) and phoA-like (alr5291) and to the promoter region of one operon putatively encoding a high affinity phosphate transporter pst1 (all4575-4572). The self-bioluminescent strains constructed in this way, Anabaena AP (phoA promoter), Anabaena AP-L (phoA-like promoter), and Anabaena PST (pst1 promoter) have been used to study the expression of these genes in response to P starvation and P re-feeding with inorganic and organic phosphate sources. Our data showed that the pst1 promoter was activated at much higher level than the phoA-like promoter following P starvation; however, we did not observe activation of the phoA promoter. The P re-feeding experiments revealed that both strains, Anabaena (A.) PST and A. AP-L could be used as novel bioreporters of P availability in environmental samples. Both strains were used to estimate bioavailable P in environmental samples (fresh- and wastewaters) with a wide range of soluble P concentrations. The results indicated that most of the P in the water samples was in chemical forms available to the cyanobacterium; however there were some differences in the estimates given by both strains as A. PST appeared to be more adequate for the samples with the lowest P load while A. AP-L gave similar or even higher values of P concentrations than those chemically measured in samples with higher P load.",,2011,21533636,cyanobacteria,cyano_train
PubMed,"Integrated membrane systems incorporating coagulation, activated carbon and ultrafiltration for the removal of toxic cyanobacterial metabolites from Anabaena circinalis.","The use of integrated membrane systems (a train of treatment processes incorporating one or more membranes) is increasing globally as the technology is very effective for the production of high quality drinking water. In this investigation a laboratory scale integrated membrane system (IMS) featuring coagulation, powdered activated carbon (PAC) and ultrafiltration (UF) was investigated for the removal of an Australian strain of the cyanobacteria Anabaena circinalis and the cyanotoxin it produced. Three coagulants were compared, aluminium chlorohydrate (ACH), aluminium sulphate (alum) and an engineered aluminium coagulant referred to as high performance aluminium chlorohydrate (HPAC). PAC (Acticarb PS1000) was tested to determine adsorption of extracellular saxitoxin. Removal of A. circinalis cells was 100% by UF alone and the removal of cells prior to the membrane by coagulation reduced fouling attributed to algogenic organic material. Alum was the least efficient coagulant for removal of cells while ACH and HPAC were similar. Saxitoxin removal reached a maximum of 80% using ACH and PAC. The UF-IMS was challenged using a natural bloom of A. circinalis that occurred in the Myponga Reservoir in South Australia.",,2011,21508543,cyanobacteria,cyano_train
PubMed,Molecular and phylogenetic characterization of potentially toxic cyanobacteria in Tunisian freshwaters.,"This study presents a genetic characterization of 27 potentially toxic cyanobacterial strains isolated from seven reservoirs located in the north and centre of Tunisia. These strains belonged mainly to Microcystis aeruginosa, Cylindrospermopsis raciborskii and Planktothrix agardhii species. Their toxicological potential was evaluated by molecular biology tools, which showed that none of the isolated strains carried segments of the gene cluster responsible for the production of cylindrospermopsin and saxitoxin. The majority of Microcystis isolates were able to synthesize microcystin, since they presented the six characteristic segments of the microcystin synthetase mcy cluster (mcyA, -B, -C, -D, -E and -G). This was further confirmed by MALDI-TOF analysis that showed the presence of eight microcystin variants, including microcystin-LR. The taxonomic identification of the strains was assessed based on the variability of the 16S rRNA gene sequences. Furthermore, the 16S-23S rRNA ITS sequences of Microcystis isolates and rpoC1 sequences of Cylindrospermopsis strains were also used in the phylogenetic analysis.",,2011,21493030,cyanobacteria,cyano_train
PubMed,Genetic variability of the invasive cyanobacteria Cylindrospermopsis raciborskii from Bir M'cherga reservoir (Tunisia).,"Cylindrospermopsis raciborskii is an invasive freshwater cyanobacteria of tropical origin, also found in temperate regions. Due to its known ability to produce potent toxins, such as cylindrospermopsin and the paralytic shellfish poisoning, this species is of major concern from a water quality perspective. This study presents a genetic characterization of four C. raciborskii strains isolated from the Bir M'cherga Tunisian reservoir. The toxicity assessment was investigated via molecular biology tools, which suggested that all the isolated strains were not producing cylindrospermopsin, saxitoxin, or microcystin. This result was further confirmed by HPLC and MALDI-TOF analyses. However, we report for the first time in C. raciborskii the presence of mcyA and mcyE, two segments of the microcystin synthetase mcy cluster. All the strains were identified taxonomically based on the 16S rRNA sequences, and their phylogenetic relationships were assessed using the rpoC1 region. Tunisian strains formed a distinct clade separated from the other African strains.",,2011,21479808,cyanobacteria,cyano_train
PubMed,Alternative bioassay for the detection of saxitoxin using the speckled cockroach (Nauphoeta cinerea).,"Paralytic shellfish poisoning (PSP) toxins produced by cyanobacteria pose a risk to public health as they occur in drinking water reservoirs and recreational lakes and accumulate in the food chain. One of these PSP toxins, saxitoxin (STX) is one of the most toxic nonprotein substances known. Accordingly, there is a requirement to monitor for these toxins. The standard bioassay used to detect these toxins is the mouse bioassay; however, its use is constrained by animal ethics guidelines and practical considerations. Reported here is the use of the globally distributed speckled cockroach Nauphoeta cinerea as a bioassay test organism for the selective detection of PSP toxicity of Anabaena circinalis aqueous extract and STX. N. cinerea was shown to be tolerant to pure cylindrospermopsin (CYN) and microcystin-LR (MC-LR) at doses 10-fold greater than mouse LD₅₀ values while being sensitive to STX. Similarly, N. cinerea was shown to be tolerant of toxin-containing aqueous extracts of Cylindrospermopsis raciborskii, Microcystis aeruginosa, and Nodularia spumigena while being sensitive to A. circinalis. Peak sensitivity to STX was 60 min postinjection with a KD₅₀ of 31.2 ng/g body weight. While this was approximately 3-fold less sensitive than the mouse bioassay, the insect test organism was around 34-fold smaller in mass than a mouse (20 g); thus one-tenth the amount of toxin in absolute quantity was required to reach an ED₅₀ level. The N. cinerea bioassay presents a selective test for PSP toxicity that is rapid, economical, efficient, and simple to perform.",,2011,21432713,cyanobacteria,cyano_train
PubMed,First detection of cyanobacterial PSP (paralytic shellfish poisoning) toxins in Spanish freshwaters.,"Presence of the paralytic shellfish toxins (PSTs) saxitoxin, neosaxitoxin, decarbamoyl saxitoxin and gonyautoxin-5 was analyzed by mass spectrometry in 41 Spanish freshwaters and 13 strains of potential PST-producing planktonic cyanobacteria. Toxins were detected in five waterbodies, but were absent from the isolated strains. PST containing samples belonged to the same geographical region (South Western Spain) and were most likely related to the presence of the genus Aphanizomenon.",,2011,21376073,cyanobacteria,cyano_train
PubMed,A putative gene cluster from a Lyngbya wollei bloom that encodes paralytic shellfish toxin biosynthesis.,"Saxitoxin and its analogs cause the paralytic shellfish-poisoning syndrome, adversely affecting human health and coastal shellfish industries worldwide. Here we report the isolation, sequencing, annotation, and predicted pathway of the saxitoxin biosynthetic gene cluster in the cyanobacterium Lyngbya wollei. The gene cluster spans 36 kb and encodes enzymes for the biosynthesis and export of the toxins. The Lyngbya wollei saxitoxin gene cluster differs from previously identified saxitoxin clusters as it contains genes that are unique to this cluster, whereby the carbamoyltransferase is truncated and replaced by an acyltransferase, explaining the unique toxin profile presented by Lyngbya wollei. These findings will enable the creation of toxin probes, for water monitoring purposes, as well as proof-of-concept for the combinatorial biosynthesis of these natural occurring alkaloids for the production of novel, biologically active compounds.",,2011,21347365,cyanobacteria,cyano_train
PubMed,A coagulation-powdered activated carbon-ultrafiltration--multiple barrier approach for removing toxins from two Australian cyanobacterial blooms.,"Cyanobacteria are a major problem for the world wide water industry as they can produce metabolites toxic to humans in addition to taste and odour compounds that make drinking water aesthetically displeasing. Removal of cyanobacterial toxins from drinking water is important to avoid serious illness in consumers. This objective can be confidently achieved through the application of the multiple barrier approach to drinking water quality and safety. In this study the use of a multiple barrier approach incorporating coagulation, powdered activated carbon (PAC) and ultrafiltration (UF) was investigated for the removal of intracellular and extracellular cyanobacterial toxins from two naturally occurring blooms in South Australia. Also investigated was the impact of these treatments on the UF flux. In this multibarrier approach, coagulation was used to remove the cells and thus the intracellular toxin while PAC was used for extracellular toxin adsorption and finally the UF was used for floc, PAC and cell removal. Cyanobacterial cells were completely removed using the UF membrane alone and when used in conjunction with coagulation. Extracellular toxins were removed to varying degrees by PAC addition. UF flux deteriorated dramatically during a trial with a very high cell concentration; however, the flux was improved by coagulation and PAC addition.",,2011,21227576,cyanobacteria,cyano_train
PubMed,"First report of saxitoxin production by a species of the freshwater benthic cyanobacterium, Scytonema Agardh.","Saxitoxins or paralytic shellfish poisons (PSP) are neurotoxins produced by some species of freshwater cyanobacteria and marine dinoflagellates. Samples collected from the metaphyton of a drinking-water supply's pre-treatment reservoir and a small eutrophic lake in New Zealand returned positive results when screened using a Jellett PSP Rapid Test Kit. The dominant species in the sample was identified as Scytonema cf. crispum. A non-axenic clonal culture (UCFS10) was isolated from the lake. The partial 16S rRNA gene sequence shared only a 91% or less sequence similarity with other Scytonema species, indicating that it is unlikely that this genus is monophyletic and that further in-depth phylogenetic re-evaluation is required. The sxtA gene, which is known to be involved in saxitoxin production, was detected in UCFS10. Saxitoxin concentrations were determined from the lake samples and from UCFS10 using pre-column oxidation high performance liquid chromatography with fluorescence detection. Saxitoxin was the only variant detected and this was found at concentrations of 65.6 μg g⁻¹ dry weight in the lake sample and 119.4 μg g⁻¹ dry weight or 1.3 pg cell⁻¹ in UCFS10. This is the first confirmation of a saxitoxin-producing species in New Zealand and the first report of saxitoxin production by a species of Scytonema.",,2011,21223973,cyanobacteria,cyano_train
PubMed,"Extraordinary conservation, gene loss, and positive selection in the evolution of an ancient neurotoxin.","The recent determination of the genetic basis for the biosynthesis of the neurotoxin, saxitoxin, produced by cyanobacteria, has revealed a highly complex sequence of reactions, involving over 30 biosynthetic steps encoded by up to 26 genes clustered at one genomic locus, sxt. Insights into evolutionary-ecological processes have been found through the study of such secondary metabolites because they consist of a measurable phenotype with clear ecological consequences, synthesized by known genes in a small number of species. However, the processes involved in and timing of the divergence of prokaryotic secondary metabolites have been difficult to determine due to their antiquity and the possible frequency of horizontal gene transfer and homologous recombination. Through analyses of gene synteny, phylogenies of individual genes, and analyses of recombination and selection, we identified the evolutionary processes of this cluster in five species of cyanobacteria. Here, we provide evidence that the sxt cluster appears to have been largely vertically inherited and was therefore likely present early in the divergence of the Nostocales, at least 2,100 Ma, the earliest reliably dated appearance of a secondary metabolite. The sxt cluster has been extraordinarily conserved through stabilizing selection. Genes have been lost and rearranged, have undergone intra- and interspecific recombination, and have been subject to duplication followed by positive selection along the duplicated lineage, with likely consequences for the toxin analogues produced. Several hypotheses exist as to the ecophysiological role of saxitoxin: as a method of chemical defense, cellular nitrogen storage, DNA metabolism, or chemical signaling. The antiquity of this gene cluster indicates that potassium channels, not sodium channels, may have been the original targets of this compound. The extraordinary conservation of the machinery for saxitoxin synthesis, under radically changing environmental conditions, shows that it has continued to play an important adaptive role in some cyanobacteria.",,2011,21076133,cyanobacteria,cyano_train
PubMed,First report about saxitoxins in freshwater fish Hoplias malabaricus through trophic exposure.,"Cyanobacterial waterblooms, such as the saxitoxin (STX) producer Cylindrospermopsis raciborskii, have been a worldwide concern in environmental health. However, the bioaccumulation of this neurotoxin in the trophic chain is not completely known. The aim of the present work was to evaluate STX bioaccumulation through chemical analyses and the toxic and trophic effects using biomarkers in the tropical freshwater fish Hoplias malabaricus. They were fed once every five days with Astyanax sp. before being subjected to intraperitoneal inoculation with STX extract (0.08 μg/100 g) obtained by lysis of toxic C. raciborskii strain (T3). After 20 days the brain was collected for acetylcholinesterase (AChE), superoxide dismutase (SOD), catalase (CAT), glutathione S-transferase (GST), glutathione peroxidase (GPx), glutathione (GSH), lipoperoxidation (LPO), protein carbonylation (PCO), and comet assay analysis. The muscle was collected for STX chemical analysis. The activities of SOD and concentrations of PCO and LPO increased. The CAT, GST, and GPx activities decreased. Genotoxicity was observed in the experimental group. STX was not detected in muscle samples. Thus, an oxidative stress was observed in the brain, leading to the damage of lipids, proteins, and DNA. The mechanism of action of the neurotoxin in this subchronic exposure suggests an apoptotic cellular process.",,2011,21073887,cyanobacteria,cyano_train
PubMed,Release and oxidation of cell-bound saxitoxins during chlorination of Anabaena circinalis cells.,"Surface water sources are increasingly subject to proliferation of toxic cyanobacteria. Direct chlorination of source water containing toxic cyanobacterial cells for different treatment purposes might cause cell damage and toxin release. There is limited information available on chlorination of saxitoxins (STXs: saxitoxin, C-toxins, and gonyautoxins) produced by Anabaena circinalis. This work: (1) investigated the impact of chlorination on cell lysis and toxin/odor compound release in natural waters; (2) assessed the rates of chlorination of total STXs, and (3) estimated apparent rate constants for STX oxidation in ultrapure and natural waters. With a chlorine exposure (CT) value of 7.0 mg x min/L all cells lost viability causing toxin release. Cell-membrane damage occurred faster than released STXs oxidation. All saxitoxin and more than 95% of other STX analogues were subsequently oxidized. Kinetic analysis of the oxidation of STX analogues revealed significant differences in the susceptibility to chlorine, saxitoxin being the easiest to oxidize. Also, concentrations of trihalomethanes, haloacetic acids, and N-nitrosodimethylamine as chlorination byproducts were respectively <50 μg/L and 11 ng/L even at the highest CT value (50.3 mg x min/L).",,2010,21049989,cyanobacteria,cyano_train
PubMed,Alkaloids from cyanobacteria with diverse powerful bioactivities.,"Alkaloid containing plants represent a heterogeneous group both taxonomically and chemically, a basic nitrogen being the unifying factor for the various classes. As most alkaloids are extremely toxic, organisms containing them do not feature strongly in medicine but they have always been important in the allopathic system. Typical alkaloids are derived from plant sources, they are basic, they contain one or more nitrogen, and they usually have marked physiological actions in humans or other mammalian species. This review will present various alkaloids generated by cyanobacteria, highlighting their complex structures, powerful bioactivities, and pharmacological properties. The main groups of cyanobacterial alkaloids include the neuromuscular transmission blocker anatoxins, the ion channel blocker saxitoxins, the degenerated amino acid β-methylamino-L-alanine, the protein synthesis inhibitor guanidine alkaloid cylindrospermopsins, and cyanobacterial indol alkaloids with antiviral, antifungal, and cytotoxic activity.",,2010,21034416,cyanobacteria,cyano_train
PubMed,Detection of saxitoxin-producing cyanobacteria and Anabaena circinalis in environmental water blooms by quantitative PCR.,"Saxitoxins (STXs) are carbamate alkaloid neurotoxins produced by marine ""red tide"" dinoflagellates and several species of freshwater filamentous cyanobacteria, including Anabaena circinalis, Aphanizomenon spp., Lyngbya wollei, and Cylindrospermopsis raciborskii. A specific quantitative PCR (qPCR) method based on SYBR green chemistry was developed to quantify saxitoxin-producing Anabaena circinalis cyanobacteria, which are major bloom-forming freshwater cyanobacteria. The aim of this study was to infer the potential toxigenicity of samples by determining the copy number of a unique and unusual polyketide synthase (PKS) sequence (sxtA) in the STX biosynthesis gene cluster identified in cyanobacteria. Our qPCR approach was applied to water samples collected from different Australian lakes, dams, and rivers. The STX concentration and cyanobacterial cell density of these blooms were also determined by high-pressure liquid chromatography (HPLC) and microscopic cell counting, respectively. STX concentrations correlated positively with STX gene copy numbers, indicating that the latter can be used as a measure of potential toxigenicity in Anabaena circinalis and possibly other cyanobacterial blooms. The qPCR method targeting STX genes can also be employed for both monitoring and ecophysiological studies of toxic Anabaena circinalis blooms and potentially several other STX-producing cyanobacteria.",,2010,20935128,cyanobacteria,cyano_train
PubMed,Cyanotoxin mixtures and taste-and-odor compounds in cyanobacterial blooms from the Midwestern United States.,"The mixtures of toxins and taste-and-odor compounds present during cyanobacterial blooms are not well characterized and of particular concern when evaluating potential human health risks. Cyanobacterial blooms were sampled in twenty-three Midwestern United States lakes and analyzed for community composition, thirteen cyanotoxins by liquid chromatography/mass spectrometry and immunoassay, and two taste-and-odor compounds by gas chromatography/mass spectrometry. Aphanizomenon, Cylindrospermopsis and/or Microcystis were dominant in most (96%) blooms, but community composition was not strongly correlated with toxin and taste-and-odor occurrence. Microcystins occurred in all blooms. Total microcystin concentrations measured by liquid chromatography/mass spectrometry and immunoassay were linearly related (r(s) = 0.76, p < 0.01) and LC/MS/MS concentrations were lower than or similar to ELISA in most (85%) samples. Geosmin (87%), 2-methylisoborneol (39%), anatoxin-a (30%), saxitoxins (17%), cylindrospermopsins (9%), and nodularin-R (9%) also were present in these blooms. Multiple classes of cyanotoxins occurred in 48% of blooms and 95% had multiple microcystin variants. Toxins and taste-and-odor compounds frequently co-occurred (91% of blooms), indicating odor may serve as a warning that cyanotoxins likely are present. However, toxins occurred more frequently than taste-and-odor compounds, so odor alone does not provide sufficient warning to ensure human-health protection.",,2010,20831209,cyanobacteria,cyano_train
PubMed,Neurotoxic alkaloids: saxitoxin and its analogs.,"Saxitoxin (STX) and its 57 analogs are a broad group of natural neurotoxic alkaloids, commonly known as the paralytic shellfish toxins (PSTs). PSTs are the causative agents of paralytic shellfish poisoning (PSP) and are mostly associated with marine dinoflagellates (eukaryotes) and freshwater cyanobacteria (prokaryotes), which form extensive blooms around the world. PST producing dinoflagellates belong to the genera Alexandrium, Gymnodinium and Pyrodinium whilst production has been identified in several cyanobacterial genera including Anabaena, Cylindrospermopsis, Aphanizomenon Planktothrix and Lyngbya. STX and its analogs can be structurally classified into several classes such as non-sulfated, mono-sulfated, di-sulfated, decarbamoylated and the recently discovered hydrophobic analogs--each with varying levels of toxicity. Biotransformation of the PSTs into other PST analogs has been identified within marine invertebrates, humans and bacteria. An improved understanding of PST transformation into less toxic analogs and degradation, both chemically or enzymatically, will be important for the development of methods for the detoxification of contaminated water supplies and of shellfish destined for consumption. Some PSTs also have demonstrated pharmaceutical potential as a long-term anesthetic in the treatment of anal fissures and for chronic tension-type headache. The recent elucidation of the saxitoxin biosynthetic gene cluster in cyanobacteria and the identification of new PST analogs will present opportunities to further explore the pharmaceutical potential of these intriguing alkaloids.",,2010,20714432,cyanobacteria,cyano_train
PubMed,"On the chemistry, toxicology and genetics of the cyanobacterial toxins, microcystin, nodularin, saxitoxin and cylindrospermopsin.","The cyanobacteria or ""blue-green algae"", as they are commonly termed, comprise a diverse group of oxygenic photosynthetic bacteria that inhabit a wide range of aquatic and terrestrial environments, and display incredible morphological diversity. Many aquatic, bloom-forming species of cyanobacteria are capable of producing biologically active secondary metabolites, which are highly toxic to humans and other animals. From a toxicological viewpoint, the cyanotoxins span four major classes: the neurotoxins, hepatotoxins, cytotoxins, and dermatoxins (irritant toxins). However, structurally they are quite diverse. Over the past decade, the biosynthesis pathways of the four major cyanotoxins: microcystin, nodularin, saxitoxin and cylindrospermopsin, have been genetically and biochemically elucidated. This review provides an overview of these biosynthesis pathways and additionally summarizes the chemistry and toxicology of these remarkable secondary metabolites.",,2010,20559491,cyanobacteria,cyano_train
PubMed,A review of cyanobacteria and cyanotoxins removal/inactivation in drinking water treatment.,"This review focuses on the efficiency of different water treatment processes for the removal of cyanotoxins from potable water. Although several investigators have studied full-scale drinking water processes to determine the efficiency of cyanotoxin inactivation, many of the studies were based on ancillary practice. In this context, ""ancillary practice"" refers to the removal or inactivation of cyanotoxins by standard daily operational procedures and without a contingency operational plan utilizing specific treatment barriers. In this review, ""auxiliary practice"" refers to the implementation of inactivation/removal treatment barriers or operational changes explicitly designed to minimize risk from toxin-forming algae and their toxins to make potable water. Furthermore, the best drinking water treatment practices are based on extension of the multibarrier approach to remove cyanotoxins from water. Cyanotoxins are considered natural contaminants that occur worldwide and specific classes of cyanotoxins have shown regional prevalence. For example, freshwaters in the Americas often show high concentrations of microcystin, anatoxin-a, and cylindrospermopsin, whereas Australian water sources often show high concentrations of microcystin, cylindrospermopsin, and saxitoxins. Other less frequently reported cyanotoxins include lyngbyatoxin A, debromoaplysiatoxin, and beta-N-methylamino-L-alanine. This review focuses on the commonly used unit processes and treatment trains to reduce the toxicity of four classes of cyanotoxins: the microcystins, cylindrospermopsin, anatoxin-a, and saxitoxins. The goal of this review is to inform the reader of how each unit process participates in a treatment train and how an auxiliary multibarrier approach to water treatment can provide safer water for the consumer.",,2010,20502884,cyanobacteria,cyano_train
PubMed,Biosynthesis and molecular genetics of polyketides in marine dinoflagellates.,"Marine dinoflagellates are the single most important group of algae that produce toxins, which have a global impact on human activities. The toxins are chemically diverse, and include macrolides, cyclic polyethers, spirolides and purine alkaloids. Whereas there is a multitude of studies describing the pharmacology of these toxins, there is limited or no knowledge regarding the biochemistry and molecular genetics involved in their biosynthesis. Recently, however, exciting advances have been made. Expressed sequence tag sequencing studies have revealed important insights into the transcriptomes of dinoflagellates, whereas other studies have implicated polyketide synthase genes in the biosynthesis of cyclic polyether toxins, and the molecular genetic basis for the biosynthesis of paralytic shellfish toxins has been elucidated in cyanobacteria. This review summarises the recent progress that has been made regarding the unusual genomes of dinoflagellates, the biosynthesis and molecular genetics of dinoflagellate toxins. In addition, the evolution of these metabolic pathways will be discussed, and an outlook for future research and possible applications is provided.",,2010,20479965,cyanobacteria,cyano_train
PubMed,"Cyanotoxins are not implicated in the etiology of coral black band disease outbreaks on Pelorus Island, Great Barrier Reef.","Cyanobacterial toxins (i.e. microcystins) produced within the microbial mat of coral black band disease (BBD) have been implicated in disease pathogenicity. This study investigated the presence of toxins within BBD lesions and other cyanobacterial patch (CP) lesions, which, in some instances ( approximately 19%), facilitated the onset of BBD, from an outbreak site at Pelorus Island on the inshore, central Great Barrier Reef (GBR). Cyanobacterial species that dominated the biomass of CP and BBD lesions were cultivated and identified, based on morphology and 16S rRNA gene sequences, as Blennothrix- and Oscillatoria-affiliated species, respectively, and identical to cyanobacterial sequences retrieved from previous molecular studies from this site. The presence of the cyanotoxins microcystin, cylindrospermopsin, saxitoxin, nodularin and anatoxin and their respective gene operons in field samples of CP and BBD lesions and their respective culture isolations was tested using genetic (PCR-based screenings), chemical (HPLC-UV, FTICR-MS and LC/MS(n)) and biochemical (PP2A) methods. Cyanotoxins and cyanotoxin synthetase genes were not detected in any of the samples. Cyanobacterial species dominant within CP and BBD lesions were phylogenetically distinct from species previously shown to produce cyanotoxins and isolated from BBD lesions. The results from this study demonstrate that cyanobacterial toxins appear to play no role in the pathogenicity of CP and BBD at this site on the GBR.",,2010,20455937,cyanobacteria,cyano_train
PubMed,First report on the occurrence of microcystins in planktonic cyanobacteria from Central Mexico.,"Although toxic cyanobacteria are commonly described worldwide, only one recent paper on the toxicity of cyanobacteria in Mexico has been published reporting the occurrence of cylindrospermopsin and saxitoxins. Microcystins are the most commonly studied cyanotoxins in many countries and those that may cause the most dramatic problems in terms of human health. In this paper, we studied the occurrence of potentially toxic cyanobacteria in different ecosystems in Central Mexico. Samples were collected in natural lakes (Zumpango, Laguna Atotonilco and Cienega Chica), reservoirs (Los Angeles and Valle de Bravo), man-made channels (Cuemanco, Tlameleca) and urban lakes (Chapultepec). A multi-technique approach was applied by the use of molecular, immunological and chemical techniques. Cyanobacteria were found in all the sites, ranging from 1.6 x 10(3) cells/mL in Tlameleca to 7.5 x 10(6) cells/mL in Chapultepec Grande, representing between 67 and 100% of the total phytoplankton density. The concentration of total microcystins varied between 4.9 and 78.0 microg MC-LR eq/L. The results revealed the occurrence of MC-LR in all the sites analyzed by MALDI-TOF, and MC-FR, MC-RR and MC-H(4)YR in two sites. Most of the studied sites are used either as a source of drinking water, as a recreational area, or for agriculture irrigation purposes, so the risk for human health may be high if not properly monitored. This is the first report on the MC profiles and concentrations in blooms collected in Mexico.",,2010,20417651,cyanobacteria,cyano_train
PubMed,A rapid bioassay for detecting saxitoxins using a Daphnia acute toxicity test.,"Bioassays using Daphnia pulex and Moina micrura were designed to detect cyanobacterial neurotoxins in raw water samples. Phytoplankton and cyanotoxins from seston were analyzed during 15 months in a eutrophic reservoir. Effective time to immobilize 50% of the exposed individuals (ET50) was adopted as the endpoint. Paralysis of swimming movements was observed between approximately 0.5-3 h of exposure to lake water containing toxic cyanobacteria, followed by an almost complete recovery of the swimming activity within 24 h after being placed in control water. The same effects were observed in bioassays with a saxitoxin-producer strain of Cylindrospermopsis raciborskii isolated from the reservoir. Regression analysis showed significant relationships between ET50 vs. cell density, biomass and saxitoxins content, suggesting that the paralysis of Daphnia in lake water samples was caused by saxitoxins found in C. raciborskii. Daphnia bioassay was found to be a sensitive method for detecting fast-acting neurotoxins in natural samples, with important advantages over mouse bioassays.",,2010,20359802,cyanobacteria,cyano_train
