source_database,pmid,doi,year,title,abstract,journal,query,corpus,openalex_id,source_db,doi_clean,pmid_clean,title_clean,dedup_key
OpenAlex,,10.4319/lo.1997.42.5_part_2.1009,1997.0,Bloom dynamics of toxic <i>Alexandrium</i> species in the northeastern U.S,"Coastal waters of the northeastern U.S. are subject to recurrent outbreaks of paralytic shellfish poisoning (PSP) caused by toxic dinoflagellates in the genus Alexandrium. PSP is not uniform across the large region, but instead reflects Alexandrium growth and toxin accumulation in five separate habitats or zones defined by circulation patterns and the discontinuous distribution of the dinoflagellates. Each of these habitats has a unique set of environmental and oceanographic forcings that determine the timing and extent of bloom development and transport and that regulate the extent of genetic exchange with adjacent populations. Several habitats (e.g. the southwestern Gulf of Maine, Massachusetts Bay, and Georges Bank) are linked hydrographically and may share the same Alexandrium population via large‐scale transport in a. coastal current, whereas the other two habitats (eastern Maine and southern salt ponds‐embayments) seem to be isolated and have little or no hydrographic or genetic linkage to adjacent regions during bloom seasons. My paper provides an overview of the regional ecology and oceanography of Alexandrium through a focus on these five subpopulations. Issues that relate to PSP and Alexandrium dynamics throughout the world are highlighted, including species dispersal, the role of cysts and “initiation zones” in bloom development, and the influence of large‐ and small‐scale hydrography on population development and transport. The ability of Alexandrium to colonize multiple habitats and to persist over a large region is emphasized in recognition of the adaptability and resilience of this important organism.",Limnology and Oceanography,Gymnodinium catenatum saxitoxin,dinoflagellate_stx,https://openalex.org/W2062515453,,10.4319/lo.1997.42.5_part_2.1009,,bloom dynamics of toxic alexandrium species in the northeastern u s,doi:10.4319/lo.1997.42.5_part_2.1009
OpenAlex,,10.4319/lo.1997.42.5_part_2.1009,1997.0,Bloom dynamics of toxic <i>Alexandrium</i> species in the northeastern U.S,"Coastal waters of the northeastern U.S. are subject to recurrent outbreaks of paralytic shellfish poisoning (PSP) caused by toxic dinoflagellates in the genus Alexandrium. PSP is not uniform across the large region, but instead reflects Alexandrium growth and toxin accumulation in five separate habitats or zones defined by circulation patterns and the discontinuous distribution of the dinoflagellates. Each of these habitats has a unique set of environmental and oceanographic forcings that determine the timing and extent of bloom development and transport and that regulate the extent of genetic exchange with adjacent populations. Several habitats (e.g. the southwestern Gulf of Maine, Massachusetts Bay, and Georges Bank) are linked hydrographically and may share the same Alexandrium population via large‐scale transport in a. coastal current, whereas the other two habitats (eastern Maine and southern salt ponds‐embayments) seem to be isolated and have little or no hydrographic or genetic linkage to adjacent regions during bloom seasons. My paper provides an overview of the regional ecology and oceanography of Alexandrium through a focus on these five subpopulations. Issues that relate to PSP and Alexandrium dynamics throughout the world are highlighted, including species dispersal, the role of cysts and “initiation zones” in bloom development, and the influence of large‐ and small‐scale hydrography on population development and transport. The ability of Alexandrium to colonize multiple habitats and to persist over a large region is emphasized in recognition of the adaptability and resilience of this important organism.",Limnology and Oceanography,Alexandrium temperature saxitoxin,dinoflagellate_stx,https://openalex.org/W2062515453,,10.4319/lo.1997.42.5_part_2.1009,,bloom dynamics of toxic alexandrium species in the northeastern u s,doi:10.4319/lo.1997.42.5_part_2.1009
OpenAlex,,10.4319/lo.1997.42.5_part_2.1009,1997.0,Bloom dynamics of toxic <i>Alexandrium</i> species in the northeastern U.S,"Coastal waters of the northeastern U.S. are subject to recurrent outbreaks of paralytic shellfish poisoning (PSP) caused by toxic dinoflagellates in the genus Alexandrium. PSP is not uniform across the large region, but instead reflects Alexandrium growth and toxin accumulation in five separate habitats or zones defined by circulation patterns and the discontinuous distribution of the dinoflagellates. Each of these habitats has a unique set of environmental and oceanographic forcings that determine the timing and extent of bloom development and transport and that regulate the extent of genetic exchange with adjacent populations. Several habitats (e.g. the southwestern Gulf of Maine, Massachusetts Bay, and Georges Bank) are linked hydrographically and may share the same Alexandrium population via large‐scale transport in a. coastal current, whereas the other two habitats (eastern Maine and southern salt ponds‐embayments) seem to be isolated and have little or no hydrographic or genetic linkage to adjacent regions during bloom seasons. My paper provides an overview of the regional ecology and oceanography of Alexandrium through a focus on these five subpopulations. Issues that relate to PSP and Alexandrium dynamics throughout the world are highlighted, including species dispersal, the role of cysts and “initiation zones” in bloom development, and the influence of large‐ and small‐scale hydrography on population development and transport. The ability of Alexandrium to colonize multiple habitats and to persist over a large region is emphasized in recognition of the adaptability and resilience of this important organism.",Limnology and Oceanography,saxitoxin evolution dinoflagellates,dinoflagellate_stx,https://openalex.org/W2062515453,,10.4319/lo.1997.42.5_part_2.1009,,bloom dynamics of toxic alexandrium species in the northeastern u s,doi:10.4319/lo.1997.42.5_part_2.1009
OpenAlex,,10.4319/lo.1997.42.5_part_2.1076,1997.0,Harmful algal blooms and red tide problems on the U.S. west coast,"On the U.S. west coast, the main toxin‐producing algal species are dinoflagellates in the genus Alexandrium that cause paralytic shellfish poisoning (PSP) and diatoms in the genus Pseudo‐nitzschia that produce domoic acid and cause domoic acid poisoning (DAP). Other harmful species, including the raphidophyte Heterosigma akashiwo and the diatoms Chaetoceros convolutus and Chaetoceros concavicornis, kill fish at aquaculture sites, but are not harmful to humans. Water discolorations (red tides) caused by nontoxic dinoflagellates also occur throughout the area. Early records, partially based on local native lore, suggest that algal toxins have been present along this coast for hundreds of years, but actual scientific information is sparse. We review what is now known about harmful algal blooms in this vast area, including the hydrographic regimes that induce and(or) support blooms, bloom dynamics, and the biology of the causative species.",Limnology and Oceanography,Gymnodinium catenatum saxitoxin,dinoflagellate_stx,https://openalex.org/W2115608009,,10.4319/lo.1997.42.5_part_2.1076,,harmful algal blooms and red tide problems on the u s west coast,doi:10.4319/lo.1997.42.5_part_2.1076
OpenAlex,,10.4319/lo.1997.42.5_part_2.1076,1997.0,Harmful algal blooms and red tide problems on the U.S. west coast,"On the U.S. west coast, the main toxin‐producing algal species are dinoflagellates in the genus Alexandrium that cause paralytic shellfish poisoning (PSP) and diatoms in the genus Pseudo‐nitzschia that produce domoic acid and cause domoic acid poisoning (DAP). Other harmful species, including the raphidophyte Heterosigma akashiwo and the diatoms Chaetoceros convolutus and Chaetoceros concavicornis, kill fish at aquaculture sites, but are not harmful to humans. Water discolorations (red tides) caused by nontoxic dinoflagellates also occur throughout the area. Early records, partially based on local native lore, suggest that algal toxins have been present along this coast for hundreds of years, but actual scientific information is sparse. We review what is now known about harmful algal blooms in this vast area, including the hydrographic regimes that induce and(or) support blooms, bloom dynamics, and the biology of the causative species.",Limnology and Oceanography,Alexandrium temperature saxitoxin,dinoflagellate_stx,https://openalex.org/W2115608009,,10.4319/lo.1997.42.5_part_2.1076,,harmful algal blooms and red tide problems on the u s west coast,doi:10.4319/lo.1997.42.5_part_2.1076
OpenAlex,,10.4319/lo.1997.42.5_part_2.1076,1997.0,Harmful algal blooms and red tide problems on the U.S. west coast,"On the U.S. west coast, the main toxin‐producing algal species are dinoflagellates in the genus Alexandrium that cause paralytic shellfish poisoning (PSP) and diatoms in the genus Pseudo‐nitzschia that produce domoic acid and cause domoic acid poisoning (DAP). Other harmful species, including the raphidophyte Heterosigma akashiwo and the diatoms Chaetoceros convolutus and Chaetoceros concavicornis, kill fish at aquaculture sites, but are not harmful to humans. Water discolorations (red tides) caused by nontoxic dinoflagellates also occur throughout the area. Early records, partially based on local native lore, suggest that algal toxins have been present along this coast for hundreds of years, but actual scientific information is sparse. We review what is now known about harmful algal blooms in this vast area, including the hydrographic regimes that induce and(or) support blooms, bloom dynamics, and the biology of the causative species.",Limnology and Oceanography,Alexandrium nitrogen toxin production,dinoflagellate_stx,https://openalex.org/W2115608009,,10.4319/lo.1997.42.5_part_2.1076,,harmful algal blooms and red tide problems on the u s west coast,doi:10.4319/lo.1997.42.5_part_2.1076
OpenAlex,,10.4319/lo.1997.42.5_part_2.1178,1997.0,Toxin variability during the cell cycle of the dinoflagellate <i>Alexandrium fundyense</i>,"Cultures of the toxic dinoflagellate Alexandrium fundyense Balech were subjected to conditions that induced two synchronized divisions over a period of 48 h. Before, during, and after this interval, toxin content, toxin composition, and several other physiological parameters were monitored every 2 h for 94 h. Toxin production was discontinuous, induced by light, and always occurred during a defined time frame within the G 1 phase of the cell cycle. Specific toxin production rates were positive for a period of ∼8–10 h in early G 1 and dropped to zero for the remainder of the interphase and mitosis. Analysis of toxin composition showed that cellular concentrations of all the saxitoxin derivatives followed a similar pattern of increase, stabilization, and decrease throughout one generation time. A putative sequence of interconversions between the derivatives could be established, with C2 as the first compound to appear. Division of a subset of the population during the first 24 h of the experiment and the ensuing total synchrony of the culture suggest the existence of two transition points in the cell cycle of this dinoflagellate. The first transition point, at the beginning of G 1 , is light‐dependent and holds the cells in a G 0 ‐like period. The second block point at the end of G 1 is size‐dependent and arrests the cells in G 1 . We propose a model of the cell cycle of A. fundyense in which progression through the cell cycle can be arrested at two different transition points located in G 1 and toxin production is induced by light during G 1 . The restriction off toxin production to a relatively short segment of the cell cycle provides a tool for comparing cells that are and are not synthesizing toxin.",Limnology and Oceanography,Alexandrium saxitoxin,dinoflagellate_stx,https://openalex.org/W2145003038,,10.4319/lo.1997.42.5_part_2.1178,,toxin variability during the cell cycle of the dinoflagellate alexandrium fundyense,doi:10.4319/lo.1997.42.5_part_2.1178
OpenAlex,,10.4319/lo.1997.42.5_part_2.1178,1997.0,Toxin variability during the cell cycle of the dinoflagellate <i>Alexandrium fundyense</i>,"Cultures of the toxic dinoflagellate Alexandrium fundyense Balech were subjected to conditions that induced two synchronized divisions over a period of 48 h. Before, during, and after this interval, toxin content, toxin composition, and several other physiological parameters were monitored every 2 h for 94 h. Toxin production was discontinuous, induced by light, and always occurred during a defined time frame within the G 1 phase of the cell cycle. Specific toxin production rates were positive for a period of ∼8–10 h in early G 1 and dropped to zero for the remainder of the interphase and mitosis. Analysis of toxin composition showed that cellular concentrations of all the saxitoxin derivatives followed a similar pattern of increase, stabilization, and decrease throughout one generation time. A putative sequence of interconversions between the derivatives could be established, with C2 as the first compound to appear. Division of a subset of the population during the first 24 h of the experiment and the ensuing total synchrony of the culture suggest the existence of two transition points in the cell cycle of this dinoflagellate. The first transition point, at the beginning of G 1 , is light‐dependent and holds the cells in a G 0 ‐like period. The second block point at the end of G 1 is size‐dependent and arrests the cells in G 1 . We propose a model of the cell cycle of A. fundyense in which progression through the cell cycle can be arrested at two different transition points located in G 1 and toxin production is induced by light during G 1 . The restriction off toxin production to a relatively short segment of the cell cycle provides a tool for comparing cells that are and are not synthesizing toxin.",Limnology and Oceanography,Gymnodinium catenatum saxitoxin,dinoflagellate_stx,https://openalex.org/W2145003038,,10.4319/lo.1997.42.5_part_2.1178,,toxin variability during the cell cycle of the dinoflagellate alexandrium fundyense,doi:10.4319/lo.1997.42.5_part_2.1178
OpenAlex,,10.4319/lo.1997.42.5_part_2.1178,1997.0,Toxin variability during the cell cycle of the dinoflagellate <i>Alexandrium fundyense</i>,"Cultures of the toxic dinoflagellate Alexandrium fundyense Balech were subjected to conditions that induced two synchronized divisions over a period of 48 h. Before, during, and after this interval, toxin content, toxin composition, and several other physiological parameters were monitored every 2 h for 94 h. Toxin production was discontinuous, induced by light, and always occurred during a defined time frame within the G 1 phase of the cell cycle. Specific toxin production rates were positive for a period of ∼8–10 h in early G 1 and dropped to zero for the remainder of the interphase and mitosis. Analysis of toxin composition showed that cellular concentrations of all the saxitoxin derivatives followed a similar pattern of increase, stabilization, and decrease throughout one generation time. A putative sequence of interconversions between the derivatives could be established, with C2 as the first compound to appear. Division of a subset of the population during the first 24 h of the experiment and the ensuing total synchrony of the culture suggest the existence of two transition points in the cell cycle of this dinoflagellate. The first transition point, at the beginning of G 1 , is light‐dependent and holds the cells in a G 0 ‐like period. The second block point at the end of G 1 is size‐dependent and arrests the cells in G 1 . We propose a model of the cell cycle of A. fundyense in which progression through the cell cycle can be arrested at two different transition points located in G 1 and toxin production is induced by light during G 1 . The restriction off toxin production to a relatively short segment of the cell cycle provides a tool for comparing cells that are and are not synthesizing toxin.",Limnology and Oceanography,Pyrodinium bahamense saxitoxin,dinoflagellate_stx,https://openalex.org/W2145003038,,10.4319/lo.1997.42.5_part_2.1178,,toxin variability during the cell cycle of the dinoflagellate alexandrium fundyense,doi:10.4319/lo.1997.42.5_part_2.1178
OpenAlex,,10.4319/lo.1997.42.5_part_2.1178,1997.0,Toxin variability during the cell cycle of the dinoflagellate <i>Alexandrium fundyense</i>,"Cultures of the toxic dinoflagellate Alexandrium fundyense Balech were subjected to conditions that induced two synchronized divisions over a period of 48 h. Before, during, and after this interval, toxin content, toxin composition, and several other physiological parameters were monitored every 2 h for 94 h. Toxin production was discontinuous, induced by light, and always occurred during a defined time frame within the G 1 phase of the cell cycle. Specific toxin production rates were positive for a period of ∼8–10 h in early G 1 and dropped to zero for the remainder of the interphase and mitosis. Analysis of toxin composition showed that cellular concentrations of all the saxitoxin derivatives followed a similar pattern of increase, stabilization, and decrease throughout one generation time. A putative sequence of interconversions between the derivatives could be established, with C2 as the first compound to appear. Division of a subset of the population during the first 24 h of the experiment and the ensuing total synchrony of the culture suggest the existence of two transition points in the cell cycle of this dinoflagellate. The first transition point, at the beginning of G 1 , is light‐dependent and holds the cells in a G 0 ‐like period. The second block point at the end of G 1 is size‐dependent and arrests the cells in G 1 . We propose a model of the cell cycle of A. fundyense in which progression through the cell cycle can be arrested at two different transition points located in G 1 and toxin production is induced by light during G 1 . The restriction off toxin production to a relatively short segment of the cell cycle provides a tool for comparing cells that are and are not synthesizing toxin.",Limnology and Oceanography,saxitoxin biosynthesis genes dinoflagellate,dinoflagellate_stx,https://openalex.org/W2145003038,,10.4319/lo.1997.42.5_part_2.1178,,toxin variability during the cell cycle of the dinoflagellate alexandrium fundyense,doi:10.4319/lo.1997.42.5_part_2.1178
OpenAlex,,10.4319/lo.1997.42.5_part_2.1178,1997.0,Toxin variability during the cell cycle of the dinoflagellate <i>Alexandrium fundyense</i>,"Cultures of the toxic dinoflagellate Alexandrium fundyense Balech were subjected to conditions that induced two synchronized divisions over a period of 48 h. Before, during, and after this interval, toxin content, toxin composition, and several other physiological parameters were monitored every 2 h for 94 h. Toxin production was discontinuous, induced by light, and always occurred during a defined time frame within the G 1 phase of the cell cycle. Specific toxin production rates were positive for a period of ∼8–10 h in early G 1 and dropped to zero for the remainder of the interphase and mitosis. Analysis of toxin composition showed that cellular concentrations of all the saxitoxin derivatives followed a similar pattern of increase, stabilization, and decrease throughout one generation time. A putative sequence of interconversions between the derivatives could be established, with C2 as the first compound to appear. Division of a subset of the population during the first 24 h of the experiment and the ensuing total synchrony of the culture suggest the existence of two transition points in the cell cycle of this dinoflagellate. The first transition point, at the beginning of G 1 , is light‐dependent and holds the cells in a G 0 ‐like period. The second block point at the end of G 1 is size‐dependent and arrests the cells in G 1 . We propose a model of the cell cycle of A. fundyense in which progression through the cell cycle can be arrested at two different transition points located in G 1 and toxin production is induced by light during G 1 . The restriction off toxin production to a relatively short segment of the cell cycle provides a tool for comparing cells that are and are not synthesizing toxin.",Limnology and Oceanography,Alexandrium temperature saxitoxin,dinoflagellate_stx,https://openalex.org/W2145003038,,10.4319/lo.1997.42.5_part_2.1178,,toxin variability during the cell cycle of the dinoflagellate alexandrium fundyense,doi:10.4319/lo.1997.42.5_part_2.1178
OpenAlex,,10.4319/lo.1997.42.5_part_2.1178,1997.0,Toxin variability during the cell cycle of the dinoflagellate <i>Alexandrium fundyense</i>,"Cultures of the toxic dinoflagellate Alexandrium fundyense Balech were subjected to conditions that induced two synchronized divisions over a period of 48 h. Before, during, and after this interval, toxin content, toxin composition, and several other physiological parameters were monitored every 2 h for 94 h. Toxin production was discontinuous, induced by light, and always occurred during a defined time frame within the G 1 phase of the cell cycle. Specific toxin production rates were positive for a period of ∼8–10 h in early G 1 and dropped to zero for the remainder of the interphase and mitosis. Analysis of toxin composition showed that cellular concentrations of all the saxitoxin derivatives followed a similar pattern of increase, stabilization, and decrease throughout one generation time. A putative sequence of interconversions between the derivatives could be established, with C2 as the first compound to appear. Division of a subset of the population during the first 24 h of the experiment and the ensuing total synchrony of the culture suggest the existence of two transition points in the cell cycle of this dinoflagellate. The first transition point, at the beginning of G 1 , is light‐dependent and holds the cells in a G 0 ‐like period. The second block point at the end of G 1 is size‐dependent and arrests the cells in G 1 . We propose a model of the cell cycle of A. fundyense in which progression through the cell cycle can be arrested at two different transition points located in G 1 and toxin production is induced by light during G 1 . The restriction off toxin production to a relatively short segment of the cell cycle provides a tool for comparing cells that are and are not synthesizing toxin.",Limnology and Oceanography,Alexandrium nitrogen toxin production,dinoflagellate_stx,https://openalex.org/W2145003038,,10.4319/lo.1997.42.5_part_2.1178,,toxin variability during the cell cycle of the dinoflagellate alexandrium fundyense,doi:10.4319/lo.1997.42.5_part_2.1178
OpenAlex,,10.4319/lo.1997.42.5_part_2.1178,1997.0,Toxin variability during the cell cycle of the dinoflagellate <i>Alexandrium fundyense</i>,"Cultures of the toxic dinoflagellate Alexandrium fundyense Balech were subjected to conditions that induced two synchronized divisions over a period of 48 h. Before, during, and after this interval, toxin content, toxin composition, and several other physiological parameters were monitored every 2 h for 94 h. Toxin production was discontinuous, induced by light, and always occurred during a defined time frame within the G 1 phase of the cell cycle. Specific toxin production rates were positive for a period of ∼8–10 h in early G 1 and dropped to zero for the remainder of the interphase and mitosis. Analysis of toxin composition showed that cellular concentrations of all the saxitoxin derivatives followed a similar pattern of increase, stabilization, and decrease throughout one generation time. A putative sequence of interconversions between the derivatives could be established, with C2 as the first compound to appear. Division of a subset of the population during the first 24 h of the experiment and the ensuing total synchrony of the culture suggest the existence of two transition points in the cell cycle of this dinoflagellate. The first transition point, at the beginning of G 1 , is light‐dependent and holds the cells in a G 0 ‐like period. The second block point at the end of G 1 is size‐dependent and arrests the cells in G 1 . We propose a model of the cell cycle of A. fundyense in which progression through the cell cycle can be arrested at two different transition points located in G 1 and toxin production is induced by light during G 1 . The restriction off toxin production to a relatively short segment of the cell cycle provides a tool for comparing cells that are and are not synthesizing toxin.",Limnology and Oceanography,Alexandrium salinity toxin profile,dinoflagellate_stx,https://openalex.org/W2145003038,,10.4319/lo.1997.42.5_part_2.1178,,toxin variability during the cell cycle of the dinoflagellate alexandrium fundyense,doi:10.4319/lo.1997.42.5_part_2.1178
OpenAlex,,10.4319/lo.1997.42.5_part_2.1203,1997.0,"Toxic marine phytoplankton, zooplankton grazers, and pelagic food webs","Interactions between toxic phytoplankton and their zooplankton grazers are complex. Some zooplankters ingest some toxic phytoplankters with no apparent harm, whereas others are deleteriously affected. Phycotoxins vary in their modes of action, levels of toxicity and solubility, and affect grazers in different ways. Beyond effects on direct grazers, toxins may accumulate in and be transferred through marine food webs, affecting consumers at higher trophic levels, including fish, seabirds, and marine mammals. Grazers of toxic phytoplankton include protists as well as metazoans, and the impact of zooplankton grazing on development or termination of toxic blooms is poorly understood. In most interactions of toxic phytoplankters with grazers and other marine food‐web components, outcomes are situation‐specific, and extrapolation of results from one set of circumstances to another may be inappropriate.",Limnology and Oceanography,Alexandrium temperature saxitoxin,dinoflagellate_stx,https://openalex.org/W2148498334,,10.4319/lo.1997.42.5_part_2.1203,,toxic marine phytoplankton zooplankton grazers and pelagic food webs,doi:10.4319/lo.1997.42.5_part_2.1203
OpenAlex,,10.4319/lo.1997.42.5_part_2.1203,1997.0,"Toxic marine phytoplankton, zooplankton grazers, and pelagic food webs","Interactions between toxic phytoplankton and their zooplankton grazers are complex. Some zooplankters ingest some toxic phytoplankters with no apparent harm, whereas others are deleteriously affected. Phycotoxins vary in their modes of action, levels of toxicity and solubility, and affect grazers in different ways. Beyond effects on direct grazers, toxins may accumulate in and be transferred through marine food webs, affecting consumers at higher trophic levels, including fish, seabirds, and marine mammals. Grazers of toxic phytoplankton include protists as well as metazoans, and the impact of zooplankton grazing on development or termination of toxic blooms is poorly understood. In most interactions of toxic phytoplankters with grazers and other marine food‐web components, outcomes are situation‐specific, and extrapolation of results from one set of circumstances to another may be inappropriate.",Limnology and Oceanography,Alexandrium nitrogen toxin production,dinoflagellate_stx,https://openalex.org/W2148498334,,10.4319/lo.1997.42.5_part_2.1203,,toxic marine phytoplankton zooplankton grazers and pelagic food webs,doi:10.4319/lo.1997.42.5_part_2.1203
OpenAlex,,10.4319/lo.2001.46.4.0758,2001.0,Effect of fluid shear and irradiance on population growth and cellular toxin content of the <i>dinoflagellate Alexandrium fundyense</i>,"The potential for in situ turbulence to inhibit dinoflagellate population growth has been demonstrated by experimentally exposing dinoflagellate cultures to quantified shear flow. However, despite interest in understanding environmental factors that affect the growth of toxic dinoflagellates, little is known of the effect of shear on the growth of toxin‐producing dinoflagellate species. Cultures of the dinoflagellate, Alexandrium fundyense , a producer of toxins responsible for paralytic shellfish poisoning, were exposed to quantified laminar shear generated in Couette flow for 1–24 h d −1 over 6–8 d. Shear stress in all experiments was 0.003 N m −2 , similar to levels expected in near‐surface waters on a windy day. Net population growth decreased with shear exposures ≫1 h d −1 and became negative with exposures ≫12 h d −1 . Cellular toxin content at the end of each experiment was measured by a receptor‐binding assay that used [3H]saxitoxin. Toxin cell −1 of cultures sheared for ≫1 h d −1 increased up to three times that of control cultures. Cellular toxin content increased significantly as growth rate of sheared cultures decreased. However, varying culture growth rate using irradiance had no significant effect on toxin cell −1 . Because shear stress levels used in this study were plausible for near‐surface turbulent flows, oceanic turbulence may inhibit population growth and increase cellular toxin content of A. fundyense . However, in natural populations it would be difficult to distinguish the effect of turbulence on toxin content from other influences on toxin variability, particularly if volume‐or mass‐specific, rather than cell‐specific, measures of toxin are used.",Limnology and Oceanography,Alexandrium saxitoxin,dinoflagellate_stx,https://openalex.org/W2101472732,,10.4319/lo.2001.46.4.0758,,effect of fluid shear and irradiance on population growth and cellular toxin content of the dinoflagellate alexandrium fundyense,doi:10.4319/lo.2001.46.4.0758
OpenAlex,,10.4319/lo.2001.46.5.1208,2001.0,Phagotrophy and toxicity variation in the mixotrophic Prymnesium patelliferum (Haptophyceae),"Phagotrophy was investigated in the photosynthetic and ichthyotoxic Prymnesium patelliferum (Haptophyceae) using fluorescent microspheres, fluorescently labeled bacteria, and live bacteria cells. Ingestion rates were estimated both from prey uptake and disappearance experiments in phosphorus (P)‐limited and ‐replete algal cultures. Prymnesium patelliferum was feeding preferentially on bacteria (bact) compared to fluorescent microspheres (FM). Large fluorescent microspheres (1.6 and 3 ±m) were ingested at very low rates (&lt;0.1 FM alga −1 h −1 ), and small microspheres (0.5 µm) were not ingested. Ingestion of bacteria (mean size 2 ±m) was highest in P‐limite P. patelliferum cultures (up to four bact alga −1 h −1 ) compared to P‐replete culture (0–1.2 bact alga −1 h −1 ). In addition, cellular P content of P‐limited cells fed with bacteria became similar to those of P‐replete cultures after 48 h, indicating a close relation between cellular P content and feeding behavior. Hemolytic activity of P. patelliferum was up to four times higher in P‐limited cultures compared to P‐replete cultures. During the transition from P‐limiting to P‐replete conditions, the addition of bacteria and/or the corresponding bacterial filtrate (&lt;0.2 ±m) and/or PO 4 3- to P limited cultures resulted in a decrease (50%) of the hemolytic activity after 24 h in relation to controls (no addition of bacteria, filtrate, or P). No PO 4 3- was detectable as a result of enriching cultures with bacterial cells or bacterial filtrates. These results indicate that P. patelliferum can use different sources of P (inorganic and dissolved, organic and particulate) and adapt its mode of nutrition in a short time. Furthermore, the decrease of hemolytic activity in the highly toxic P‐limited cells also occurred rapidly following a recovery in cellular P status through mixotrophic feeding or uptake of inorganic phosphate, suggesting that toxicity in P. patelliferum cells can be minimized by nutrient manipulation.",Limnology and Oceanography,Alexandrium nitrogen toxin production,dinoflagellate_stx,https://openalex.org/W2054479576,,10.4319/lo.2001.46.5.1208,,phagotrophy and toxicity variation in the mixotrophic prymnesium patelliferum haptophyceae,doi:10.4319/lo.2001.46.5.1208
OpenAlex,,10.4319/lo.2005.50.3.0883,2005.0,Does the red tide dinoflagellate <i>Karenia brevis</i> use allelopathy to outcompete other phytoplankton?,"Monospecific blooms of phytoplankton can disrupt pelagic communities and negatively affect human health and economies. Interspecific competition may play an important role in promoting blooms, and so we tested (1) whether the outcome of competition between the red tide dinoflagellate Karenia brevis (ex Gymnodinium breve ) and 12 cooccurring phytoplankters could be explained by allelopathic effects of compounds released by K. brevis and (2) whether waterborne, lipophilic molecules, including brevetoxins, are involved. Nine of 12 phytoplankton species were suppressed when grown with live K. brevis at bloom concentrations. K. brevis extracellular filtrates or lipophilic extracts of filtrates inhibited six of these nine species, indicating allelopathy. However, these inhibitory effects were weaker than those experienced by competitors exposed to live K. brevis . Brevetoxins at ecologically reasonable waterborne concentrations accounted for the modest inhibition by K. brevis of only one competitor, Skeletonema costatum . The addition of brevetoxins also caused significant autoinhibition, reducing the maximum concentration of K. brevis . Allelopathy is one mechanism by which K. brevis appears to exhibit competitive advantage over some sympatric phytoplankters, although unidentified compounds other than brevetoxins must be involved, in most cases. K. brevis was also susceptible to competitive exclusion by several species, including Odontella aurita and Prorocentrum minimum , known to thrive during K. brevis blooms. Although field experiments are required to assess whether allelopathy plays a fundamental role in bloom dynamics, our results indicate that allelopathy occurs widely but with species‐specific consequences.",Limnology and Oceanography,Alexandrium nitrogen toxin production,dinoflagellate_stx,https://openalex.org/W2155444441,,10.4319/lo.2005.50.3.0883,,does the red tide dinoflagellate karenia brevis use allelopathy to outcompete other phytoplankton,doi:10.4319/lo.2005.50.3.0883
OpenAlex,,10.4319/lo.2005.50.3.0883,2005.0,Does the red tide dinoflagellate <i>Karenia brevis</i> use allelopathy to outcompete other phytoplankton?,"Monospecific blooms of phytoplankton can disrupt pelagic communities and negatively affect human health and economies. Interspecific competition may play an important role in promoting blooms, and so we tested (1) whether the outcome of competition between the red tide dinoflagellate Karenia brevis (ex Gymnodinium breve ) and 12 cooccurring phytoplankters could be explained by allelopathic effects of compounds released by K. brevis and (2) whether waterborne, lipophilic molecules, including brevetoxins, are involved. Nine of 12 phytoplankton species were suppressed when grown with live K. brevis at bloom concentrations. K. brevis extracellular filtrates or lipophilic extracts of filtrates inhibited six of these nine species, indicating allelopathy. However, these inhibitory effects were weaker than those experienced by competitors exposed to live K. brevis . Brevetoxins at ecologically reasonable waterborne concentrations accounted for the modest inhibition by K. brevis of only one competitor, Skeletonema costatum . The addition of brevetoxins also caused significant autoinhibition, reducing the maximum concentration of K. brevis . Allelopathy is one mechanism by which K. brevis appears to exhibit competitive advantage over some sympatric phytoplankters, although unidentified compounds other than brevetoxins must be involved, in most cases. K. brevis was also susceptible to competitive exclusion by several species, including Odontella aurita and Prorocentrum minimum , known to thrive during K. brevis blooms. Although field experiments are required to assess whether allelopathy plays a fundamental role in bloom dynamics, our results indicate that allelopathy occurs widely but with species‐specific consequences.",Limnology and Oceanography,Alexandrium salinity toxin profile,dinoflagellate_stx,https://openalex.org/W2155444441,,10.4319/lo.2005.50.3.0883,,does the red tide dinoflagellate karenia brevis use allelopathy to outcompete other phytoplankton,doi:10.4319/lo.2005.50.3.0883
