source_database,pmid,doi,year,title,abstract,journal,query,corpus,openalex_id,source_db,doi_clean,pmid_clean,title_clean,dedup_key,url,relevance_score,relevance_class,taxon_scope,stx_term_count,gene_term_count,dinoflagellate_term_count,cyanobacteria_term_count,environment_term_count,matched_stx_terms,matched_gene_terms,matched_dinoflagellate_terms,matched_cyanobacteria_terms,matched_environment_terms
OpenAlex,,10.3389/fmicb.2018.00176,2018.0,Occurrence of Harmful Cyanobacteria in Drinking Water from a Severely Drought-Impacted Semi-arid Region,", and toxin coding genes in all ponds. Zebrafish embryos reared with pond water had high mortality and diverse malformations. Among the ponds analyzed, Araçagi showed the highest lethality (an average of 62.9 ± 0.8%), followed by Boqueirão (lethality average of 62.5 ± 0.8%). Here, we demonstrate that water from ponds undergoing extremely drought conditions have an abundance of potentially harmful cyanobacteria and their toxins. Our findings are consistent with a scenario in which polluted drinking water poses a great risk to human health.",Frontiers in Microbiology,Dolichospermum saxitoxin,cyanobacteria_stx,https://openalex.org/W2791164233,,10.3389/fmicb.2018.00176,,occurrence of harmful cyanobacteria in drinking water from a severely drought impacted semi arid region,doi:10.3389/fmicb.2018.00176,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
OpenAlex,,10.3389/fmicb.2018.00306,2018.0,Genomic and Genotypic Characterization of Cylindrospermopsis raciborskii: Toward an Intraspecific Phylogenetic Evaluation by Comparative Genomics,"[This corrects the article on p. 306 in vol. 9, PMID: 29535689.].",Frontiers in Microbiology,Raphidiopsis saxitoxin,cyanobacteria_stx,https://openalex.org/W2793843468,,10.3389/fmicb.2018.00306,,genomic and genotypic characterization of cylindrospermopsis raciborskii toward an intraspecific phylogenetic evaluation by comparative genomics,doi:10.3389/fmicb.2018.00306,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cylindrospermopsis,
OpenAlex,,10.3389/fmicb.2018.01757,2018.0,PARP1 Is Up-Regulated in Non-small Cell Lung Cancer Tissues in the Presence of the Cyanobacterial Toxin Microcystin,particles or microcystin and the inhibition of PARP1 can provide a potential targeted therapy and prevention of inflammation-associated lung carcinogenesis.,Frontiers in Microbiology,temperature cyanobacteria saxitoxin,cyanobacteria_stx,https://openalex.org/W2886155458,,10.3389/fmicb.2018.01757,,parp1 is up regulated in non small cell lung cancer tissues in the presence of the cyanobacterial toxin microcystin,doi:10.3389/fmicb.2018.01757,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacterial,
OpenAlex,,10.3390/ijerph16010040,2018.0,Challenges Regarding Water Quality of Eutrophic Reservoirs in Urban Landscapes: A Mapping Literature Review,"Urbanized river basins usually suffer from anthropogenic pressure, compromising the quality of water. Unsafe water is a risk to public health, especially when there are occurrences of HABs (Harmful Algae Blooms) as in the case of cyanobacteria, which cause different human health problems. In this paper, we aimed to review the scientific literature documenting what has been studied in the scope of the stratified reservoirs of urbanized basins. The mapping review method was used to categorize existing literature on urbanized watersheds and eutrophic reservoirs. Using the keywords ""Eutrophic Reservoir"" and ""Urban"" and selecting all the years of open publication on the Science web page, we obtained 69 results, 53 of them meeting the requirements established for the search. Many of the studies mention as the most important determinant for eutrophication of reservoirs and the proliferation of algae, the anthropogenic influence through the diffuse load of streets, domestic and industrial sewage, and even drainage water from agricultural areas in the basin. The results of this study reinforce that informal settlements without sanitary infrastructure are aggravating the deterioration of water quality in urban water sources and therefore posing many risks to public health.",International Journal of Environmental Research and Public Health,nitrogen cyanobacteria saxitoxin,cyanobacteria_stx,https://openalex.org/W2906293748,,10.3390/ijerph16010040,,challenges regarding water quality of eutrophic reservoirs in urban landscapes a mapping literature review,doi:10.3390/ijerph16010040,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
OpenAlex,,10.3390/md16010028,2018.0,"Evaluation of Rapid, Early Warning Approaches to Track Shellfish Toxins Associated with Dinophysis and Alexandrium Blooms",") did not. This study demonstrated that SPATT samplers using HP20 resin coupled with PP2A technology could be used to provide early warning of DSP, but not PSP, events for shellfish management.",Marine Drugs,Alexandrium temperature saxitoxin,dinoflagellate_stx,https://openalex.org/W2783324456,,10.3390/md16010028,,evaluation of rapid early warning approaches to track shellfish toxins associated with dinophysis and alexandrium blooms,doi:10.3390/md16010028,,2,low_relevance_or_noise,dinoflagellate,0,0,1,0,0,,,alexandrium,,
OpenAlex,,10.3390/toxins10040147,2018.0,Toxic Cyanobacteria in Svalbard: Chemical Diversity of Microcystins Detected Using a Liquid Chromatography Mass Spectrometry Precursor Ion Screening Method,genes detected showed highest similarities to other Arctic or Antarctic sequences. The LC-MS precursor ion screening method could be useful for microcystin detection in unusual matrices such as benthic biofilms or lichen.,Toxins,cyanobacteria sxtA,cyanobacteria_stx,https://openalex.org/W2796385167,,10.3390/toxins10040147,,toxic cyanobacteria in svalbard chemical diversity of microcystins detected using a liquid chromatography mass spectrometry precursor ion screening method,doi:10.3390/toxins10040147,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.4066/biomedicalresearch.29-17-3209,2018.0,Extracellular biosynthesis of silver nanoparticles from Cyanobacteria,,Biomedical Research,saxitoxin biosynthesis cyanobacteria,cyanobacteria_stx,,,10.4066/biomedicalresearch.29-17-3209,,extracellular biosynthesis of silver nanoparticles from cyanobacteria,doi:10.4066/biomedicalresearch.29-17-3209,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.5772/intechopen.79750,2018.0,Diversity of Cyanobacteria on Limestone Caves,,Cyanobacteria,cyanobacteria sxtA,cyanobacteria_stx,,,10.5772/intechopen.79750,,diversity of cyanobacteria on limestone caves,doi:10.5772/intechopen.79750,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.5772/intechopen.79751,2018.0,Cyanobacteria: The Wonderful Factories,,Cyanobacteria,cyanobacteria saxitoxin,cyanobacteria_stx,,,10.5772/intechopen.79751,,cyanobacteria the wonderful factories,doi:10.5772/intechopen.79751,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
OpenAlex,,10.1007/s10750-017-3243-y,2017.0,Ecophysiological characterization and toxin profile of two strains of Cylindrospermopsis raciborskii isolated from a subtropical lagoon in Southern Brazil,,Hydrobiologia,Cylindrospermopsis saxitoxin,cyanobacteria_stx,https://openalex.org/W2618271594,,10.1007/s10750-017-3243-y,,ecophysiological characterization and toxin profile of two strains of cylindrospermopsis raciborskii isolated from a subtropical lagoon in southern brazil,doi:10.1007/s10750-017-3243-y,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cylindrospermopsis,
OpenAlex,,10.1007/s11270-016-3209-0,2017.0,Evaluation of the Ecotoxicological Effects of Microcystis aeruginosa and Cylindrospermopsis raciborskii on Ceriodaphnia dubia Before and After Treatment with Ultrasound,,Water Air & Soil Pollution,Cylindrospermopsis saxitoxin,cyanobacteria_stx,https://openalex.org/W2571221617,,10.1007/s11270-016-3209-0,,evaluation of the ecotoxicological effects of microcystis aeruginosa and cylindrospermopsis raciborskii on ceriodaphnia dubia before and after treatment with ultrasound,doi:10.1007/s11270-016-3209-0,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cylindrospermopsis,
CrossRef,,10.1016/j.hal.2017.03.004,2017.0,A search for mixotrophy and mucus trap production in Alexandrium spp. and the dynamics of mucus trap formation in Alexandrium pseudogonyaulax,,Harmful Algae,Alexandrium sxtA,dinoflagellate_stx,,,10.1016/j.hal.2017.03.004,,a search for mixotrophy and mucus trap production in alexandrium spp and the dynamics of mucus trap formation in alexandrium pseudogonyaulax,doi:10.1016/j.hal.2017.03.004,,2,low_relevance_or_noise,dinoflagellate,0,0,1,0,0,,,alexandrium,,
OpenAlex,,10.1016/j.hal.2017.09.003,2017.0,Early warning of limit-exceeding concentrations of cyanobacteria and cyanotoxins in drinking water reservoirs by inferential modelling,,Harmful Algae,Cylindrospermopsis saxitoxin,cyanobacteria_stx,https://openalex.org/W2762714955,,10.1016/j.hal.2017.09.003,,early warning of limit exceeding concentrations of cyanobacteria and cyanotoxins in drinking water reservoirs by inferential modelling,doi:10.1016/j.hal.2017.09.003,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
OpenAlex,,10.1038/s41598-017-08132-5,2017.0,The algicidal mechanism of prodigiosin from Hahella sp. KA22 against Microcystis aeruginosa,") of 5.87 μg/mL in 72 h. A combination of methods, including propidium iodide and Annexin V-fluorescein staining assays and light and electron microscopy indicated the existence of two modes of cell death with features similar to those in eukaryotic programmed cell death: necrotic-like and apoptotic-like. Biochemical and physiological analyses showed that PG generates reactive oxygen species (ROS), which induce lipid peroxidation, damage the membrane system and destroy the function of the photosystem. A proteomics analysis revealed that many proteins were differentially expressed in response to PG stress and that most of these proteins were involved in important metabolic processes, which may trigger necrotic-like or apoptotic-like cell death. The present study sheds light on the multiple toxicity mechanisms of PG on M. aeruginosa and its potential for controlling the occurrence of M. aeruginosa blooms in lakes.",Scientific Reports,saxitoxin biosynthesis genes dinoflagellate,dinoflagellate_stx,https://openalex.org/W2744617385,,10.1038/s41598-017-08132-5,,the algicidal mechanism of prodigiosin from hahella sp ka22 against microcystis aeruginosa,doi:10.1038/s41598-017-08132-5,,2,low_relevance_or_noise,unspecified,0,0,0,0,2,,,,,light; stress
CrossRef,,10.1079/cabicompendium.59977,2017.0,Unclassified dinoflagellate of stickleback,,CABI Compendium,saxitoxin dinoflagellate,dinoflagellate_stx,,,10.1079/cabicompendium.59977,,unclassified dinoflagellate of stickleback,doi:10.1079/cabicompendium.59977,,2,low_relevance_or_noise,dinoflagellate,0,0,1,0,0,,,dinoflagellate,,
CrossRef,,10.1093/oso/9780199233267.003.0013,2017.0,Phytoplankton: Dinoflagellates,"<p>This chapter describes the taxonomy of dinoflagellates. Dinoflagellates occur in marine, brackish, and freshwater habitats, although they are most diverse in the marine environment. About 90% are planktonic and responsible for a large proportion of primary productivity. Their evolutionary history and ability to acquire genes horizontally from unrelated organisms make dinoflagellates a functionally diverse and ecologically important group. The chapter begins with a general description of dinoflagellates. It then discusses their life cycle, ecology and distribution, harmful species, and systematic placement within the tree of life, as well as the key marine representative. It also provides information on the taxonomic authorities responsible for the classification adopted and recent changes which might have occurred, and it lists relevant taxonomic sources.</p>",Oxford Scholarship Online,saxitoxin evolution dinoflagellates,dinoflagellate_stx,,,10.1093/oso/9780199233267.003.0013,,phytoplankton dinoflagellates,doi:10.1093/oso/9780199233267.003.0013,,2,low_relevance_or_noise,dinoflagellate,0,0,1,0,0,,,dinoflagellates,,
OpenAlex,,10.1111/oik.04046,2017.0,Allelopathy prevents competitive exclusion and promotes phytoplankton biodiversity,"It has been hypothesized that allelopathy can prevent competitive exclusion and promote phytoplankton diversity in aquatic ecosystems, where numerous species coexist on a limited number of resources. However, experimental proof‐of‐principle is not available to support this hypothesis. Here we present the first experimental evidence to support this hypothesis by demonstrating that allelopathy promotes the coexistence of two phytoplankton species, Ankistrodesmus falcatus and Oscillatoria sp., that compete for a single limiting nutrient. By performing long‐term competition experiments in nitrate‐limited continuous cultures, and by describing the population dynamics using a mechanistic model, we demonstrate that when allelopathy comes into play, one of the following outcomes is possible depending on the relative initial abundances of the species: dominance of the stronger competitor for nitrate (the non‐allelopathic species), oscillatory coexistence, or dominance of the weaker competitor (the allelopathic species). Our model analysis revealed that sustained oscillatory coexistence of the two species would be a common outcome of this experiment. Our study confirms for the first time, based on laboratory experiments combined with mechanistic models, that allelopathy can alter the predicted outcome of inter‐specific competition in a nutrient‐limited environment and increase the potential for the coexistence of more species than resources, thereby contributing to the identification of endogenous mechanisms that explain the extreme diversity of phytoplankton communities.",Oikos,saxitoxin evolution dinoflagellates,dinoflagellate_stx,https://openalex.org/W2627008013,,10.1111/oik.04046,,allelopathy prevents competitive exclusion and promotes phytoplankton biodiversity,doi:10.1111/oik.04046,,2,low_relevance_or_noise,unspecified,0,0,0,0,2,,,,,nitrate; nutrient
CrossRef,,10.1126/science.355.6332.1386-o,2017.0,Photosynthesis evolution in Cyanobacteria,,Science,saxitoxin evolution cyanobacteria,cyanobacteria_stx,,,10.1126/science.355.6332.1386-o,,photosynthesis evolution in cyanobacteria,doi:10.1126/science.355.6332.1386-o,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
CrossRef,,10.1142/9781786340580_0005,2017.0,Symbiotic Cyanobacteria in Lichens,,Algal and Cyanobacteria Symbioses,cyanobacteria sxtA,cyanobacteria_stx,,,10.1142/9781786340580_0005,,symbiotic cyanobacteria in lichens,doi:10.1142/9781786340580_0005,,2,low_relevance_or_noise,cyanobacteria,0,0,0,1,0,,,,cyanobacteria,
