Global_AI_Rank,Source,Source_Type,Target,Target_Type,Hypothesis_Class,AI_Score,Final_AI_Rank_Score,ML_Probability,Node2Vec_Integrated_Score,Embedding_Source_Target_Similarity,Embedding_Bridge_Mean_Similarity,Embedding_Bridge_Max_Similarity,Embedding_Coverage,Structural_Score,Bridge_Score,Common_Neighbors,Distinct_Bridge_Types,Adamic_Adar,Jaccard,Preferential_Attachment,Degree_Source,Degree_Target,Validation_Status,Candidate_Status,Bridge_Nodes,Bridge_Types,Interpretation,Training_Graph,Source_Normalized,Target_Normalized,Pair_Key,Search_Text
11,sxta,SXT_GENE,salinity,ENV_FACTOR,environment_gene_regulation,0.7494975243945637,0.7494975243945637,0.884467096604924,0.5470431660790234,0.2644820229710961,0.4741256991973145,0.7074252186915401,1,311.972526339978,90.0,28,6,6.957277662742626,0.4057971014492754,2242,59,38,Validated,unvalidated_candidate,dinoflagellate; saxitoxin; alexandrium; paralytic_shellfish_poisoning; paralytic_shellfish_toxins; pyrodinium; toxicity; dinoflagellates; alexandrium_minutum; toxin_production; bloom; light; pyrodinium_bahamense; regulation; alexandrium_tamarense; nutrient; gonyautoxin; alexandrium_catenella; lc_ms; nitrogen,DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; TOXIN; DINO_TAXON; DETECTION_METHOD; ENV_FACTOR,"sxta may influence or regulate salinity, supported by bridge concepts including dinoflagellate, saxitoxin, alexandrium, paralytic_shellfish_poisoning, paralytic_shellfish_toxins.",dino_pre2016,sxta,salinity,salinity|||sxta,sxta salinity sxt gene env factor environment gene regulation dinoflagellate saxitoxin alexandrium paralytic shellfish poisoning paralytic shellfish toxins pyrodinium toxicity dinoflagellates alexandrium minutum toxin production bloom light pyrodinium bahamense regulation alexandrium tamarense nutrient gonyautoxin alexandrium catenella lc ms nitrogen dino taxon toxin dino taxon toxin toxin dino taxon biological process dino taxon dino taxon biological process env factor env factor dino taxon biological process dino taxon env factor toxin dino taxon detection method env factor sxta may influence or regulate salinity supported by bridge concepts including dinoflagellate saxitoxin alexandrium paralytic shellfish poisoning paralytic shellfish toxins. validated
12,alexandrium_fundyense,DINO_TAXON,sxt_genes,SXT_GENE,taxon_gene_association,0.746416169859724,0.746416169859724,0.9176492231611342,0.4895665899076087,0.4895331100538498,0.513518859931936,0.6682479415924459,1,238.1686908725422,56.0,26,6,6.631515247591861,0.490566037735849,1470,49,30,Validated,unvalidated_candidate,saxitoxin; biosynthesis; dinoflagellate; alexandrium; saxitoxin_biosynthesis; dinoflagellates; sxta; paralytic_shellfish_toxins; paralytic_shellfish_poisoning; phylogenetic; cyanobacteria; transcriptome; bloom; alexandrium_catenella; light; expression; cyanobacterial; evolution; toxin_biosynthesis; gene_duplication,TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; SXT_GENE; TOXIN; TOXIN; BIOLOGICAL_PROCESS; CYANO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; CYANO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,"alexandrium_fundyense may be associated with sxt_genes-related genetic capacity, supported by bridge concepts including saxitoxin, biosynthesis, dinoflagellate, alexandrium, saxitoxin_biosynthesis.",dino_pre2016,alexandrium fundyense,sxt genes,alexandrium fundyense|||sxt genes,alexandrium fundyense sxt genes dino taxon sxt gene taxon gene association saxitoxin biosynthesis dinoflagellate alexandrium saxitoxin biosynthesis dinoflagellates sxta paralytic shellfish toxins paralytic shellfish poisoning phylogenetic cyanobacteria transcriptome bloom alexandrium catenella light expression cyanobacterial evolution toxin biosynthesis gene duplication toxin biological process dino taxon dino taxon biological process dino taxon sxt gene toxin toxin biological process cyano taxon biological process env factor dino taxon env factor biological process cyano taxon biological process biological process biological process alexandrium fundyense may be associated with sxt genes-related genetic capacity supported by bridge concepts including saxitoxin biosynthesis dinoflagellate alexandrium saxitoxin biosynthesis. validated
13,anabaena,CYANO_TAXON,sxtg,SXT_GENE,cyano_gene_transfer_signal,0.7458575543778874,0.7458575543778874,0.938752717759423,0.456514809305584,0.3914509182075347,0.4905386426863179,0.7077064583755528,1,224.8801991120008,51.0,25,6,6.280525087915277,0.5319148936170213,1296,36,36,Unvalidated,unvalidated_candidate,saxitoxin; dinoflagellate; dinoflagellates; alexandrium; paralytic_shellfish_toxins; biosynthesis; cyanobacteria; sxta; cyanobacterial; evolution; paralytic_shellfish_poisoning; gymnodinium; pyrodinium; gonyautoxin; saxitoxin_biosynthesis; bloom; expression; gene_expression; toxin_biosynthesis; toxicity,TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; CYANO_TAXON; SXT_GENE; CYANO_TAXON; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS,"anabaena may provide cross-taxa context for sxtg, suggesting possible evolutionary or biosynthetic linkage supported by saxitoxin, dinoflagellate, dinoflagellates, alexandrium, paralytic_shellfish_toxins.",dino_pre2016,anabaena,sxtg,anabaena|||sxtg,anabaena sxtg cyano taxon sxt gene cyano gene transfer signal saxitoxin dinoflagellate dinoflagellates alexandrium paralytic shellfish toxins biosynthesis cyanobacteria sxta cyanobacterial evolution paralytic shellfish poisoning gymnodinium pyrodinium gonyautoxin saxitoxin biosynthesis bloom expression gene expression toxin biosynthesis toxicity toxin dino taxon dino taxon dino taxon toxin biological process cyano taxon sxt gene cyano taxon biological process toxin dino taxon dino taxon toxin biological process env factor biological process biological process biological process biological process anabaena may provide cross-taxa context for sxtg suggesting possible evolutionary or biosynthetic linkage supported by saxitoxin dinoflagellate dinoflagellates alexandrium paralytic shellfish toxins. unvalidated
14,sxta,SXT_GENE,nitrate,ENV_FACTOR,environment_gene_regulation,0.7430161555822892,0.7430161555822892,0.8824297090877145,0.5338958253241513,0.1450335749868359,0.4914639914730764,0.7576633432965086,1,316.4453137150905,94.0,27,6,6.766135118414804,0.391304347826087,2183,59,37,Validated,unvalidated_candidate,alexandrium; dinoflagellate; paralytic_shellfish_toxins; dinoflagellates; saxitoxin; paralytic_shellfish_poisoning; toxicity; alexandrium_tamarense; alexandrium_minutum; bloom; toxin_production; alexandrium_fundyense; light; regulation; nutrient; pyrodinium; gonyautoxin; alexandrium_catenella; nitrogen; pyrodinium_bahamense,DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; TOXIN; DINO_TAXON; ENV_FACTOR; DINO_TAXON,"sxta may influence or regulate nitrate, supported by bridge concepts including alexandrium, dinoflagellate, paralytic_shellfish_toxins, dinoflagellates, saxitoxin.",dino_pre2016,sxta,nitrate,nitrate|||sxta,sxta nitrate sxt gene env factor environment gene regulation alexandrium dinoflagellate paralytic shellfish toxins dinoflagellates saxitoxin paralytic shellfish poisoning toxicity alexandrium tamarense alexandrium minutum bloom toxin production alexandrium fundyense light regulation nutrient pyrodinium gonyautoxin alexandrium catenella nitrogen pyrodinium bahamense dino taxon dino taxon toxin dino taxon toxin toxin biological process dino taxon dino taxon env factor biological process dino taxon env factor biological process env factor dino taxon toxin dino taxon env factor dino taxon sxta may influence or regulate nitrate supported by bridge concepts including alexandrium dinoflagellate paralytic shellfish toxins dinoflagellates saxitoxin. validated
15,nutrient,ENV_FACTOR,sxt_genes,SXT_GENE,environment_gene_regulation,0.7398711174570474,0.7398711174570474,0.9389304698139076,0.4412820889217569,0.303453990216345,0.468981193485068,0.6696750851002533,1,229.9282810175799,54.0,25,6,6.231997651647087,0.4464285714285714,1530,51,30,Validated,unvalidated_candidate,saxitoxin; biosynthesis; dinoflagellate; alexandrium; dinoflagellates; cyanobacteria; paralytic_shellfish_toxins; pyrodinium; saxitoxin_biosynthesis; sxta; paralytic_shellfish_poisoning; phylogenetic; transcriptome; bloom; alexandrium_catenella; light; expression; pyrodinium_bahamense; cyanobacterial; toxin_biosynthesis,TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; DINO_TAXON; CYANO_TAXON; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; SXT_GENE; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; CYANO_TAXON; BIOLOGICAL_PROCESS,"nutrient may influence or regulate sxt_genes, supported by bridge concepts including saxitoxin, biosynthesis, dinoflagellate, alexandrium, dinoflagellates.",dino_pre2016,nutrient,sxt genes,nutrient|||sxt genes,nutrient sxt genes env factor sxt gene environment gene regulation saxitoxin biosynthesis dinoflagellate alexandrium dinoflagellates cyanobacteria paralytic shellfish toxins pyrodinium saxitoxin biosynthesis sxta paralytic shellfish poisoning phylogenetic transcriptome bloom alexandrium catenella light expression pyrodinium bahamense cyanobacterial toxin biosynthesis toxin biological process dino taxon dino taxon dino taxon cyano taxon toxin dino taxon biological process sxt gene toxin biological process biological process env factor dino taxon env factor biological process dino taxon cyano taxon biological process nutrient may influence or regulate sxt genes supported by bridge concepts including saxitoxin biosynthesis dinoflagellate alexandrium dinoflagellates. validated
16,harmful_algal_bloom,ENV_FACTOR,sxtg,SXT_GENE,environment_gene_regulation,0.737575028596618,0.737575028596618,0.9399545826185736,0.4340056975636848,0.3250192371309048,0.4463361323391044,0.6667360888695086,1,218.6766994757086,48.0,25,6,6.178775269769186,0.5319148936170213,1296,36,36,Validated,unvalidated_candidate,saxitoxin; dinoflagellate; dinoflagellates; alexandrium; paralytic_shellfish_toxins; sxta; paralytic_shellfish_poisoning; alexandrium_minutum; nutrient; gymnodinium; gymnodinium_catenatum; pyrodinium; gonyautoxin; alexandrium_fundyense; bloom; nitrogen; expression; pyrodinium_bahamense; cyanobacterial; toxin_biosynthesis,TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; SXT_GENE; TOXIN; DINO_TAXON; ENV_FACTOR; DINO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; CYANO_TAXON; BIOLOGICAL_PROCESS,"harmful_algal_bloom may influence or regulate sxtg, supported by bridge concepts including saxitoxin, dinoflagellate, dinoflagellates, alexandrium, paralytic_shellfish_toxins.",dino_pre2016,harmful algal bloom,sxtg,harmful algal bloom|||sxtg,harmful algal bloom sxtg env factor sxt gene environment gene regulation saxitoxin dinoflagellate dinoflagellates alexandrium paralytic shellfish toxins sxta paralytic shellfish poisoning alexandrium minutum nutrient gymnodinium gymnodinium catenatum pyrodinium gonyautoxin alexandrium fundyense bloom nitrogen expression pyrodinium bahamense cyanobacterial toxin biosynthesis toxin dino taxon dino taxon dino taxon toxin sxt gene toxin dino taxon env factor dino taxon dino taxon dino taxon toxin dino taxon env factor env factor biological process dino taxon cyano taxon biological process harmful algal bloom may influence or regulate sxtg supported by bridge concepts including saxitoxin dinoflagellate dinoflagellates alexandrium paralytic shellfish toxins. validated
17,toxin_production,BIOLOGICAL_PROCESS,sxt_genes,SXT_GENE,gene_process_association,0.7223516045567,0.7223516045567,0.885553576587597,0.4775486465103544,0.2928740939696978,0.4901719898779991,0.6794468880726133,1,254.9120374123609,63.0,27,6,6.778599351341765,0.4354838709677419,1770,59,30,Validated,unvalidated_candidate,saxitoxin; biosynthesis; dinoflagellate; alexandrium; dinoflagellates; saxitoxin_biosynthesis; sxta; cyanobacteria; gymnodinium; gymnodinium_catenatum; paralytic_shellfish_toxins; pyrodinium; cyanobacterial; paralytic_shellfish_poisoning; phylogenetic; transcriptome; bloom; alexandrium_catenella; light; expression,TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; SXT_GENE; CYANO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; CYANO_TAXON; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS,"toxin_production may be linked to the biological process sxt_genes, supported by bridge concepts including saxitoxin, biosynthesis, dinoflagellate, alexandrium, dinoflagellates.",dino_pre2016,toxin production,sxt genes,sxt genes|||toxin production,toxin production sxt genes biological process sxt gene gene process association saxitoxin biosynthesis dinoflagellate alexandrium dinoflagellates saxitoxin biosynthesis sxta cyanobacteria gymnodinium gymnodinium catenatum paralytic shellfish toxins pyrodinium cyanobacterial paralytic shellfish poisoning phylogenetic transcriptome bloom alexandrium catenella light expression toxin biological process dino taxon dino taxon dino taxon biological process sxt gene cyano taxon dino taxon dino taxon toxin dino taxon cyano taxon toxin biological process biological process env factor dino taxon env factor biological process toxin production may be linked to the biological process sxt genes supported by bridge concepts including saxitoxin biosynthesis dinoflagellate alexandrium dinoflagellates. validated
18,gene_expression,BIOLOGICAL_PROCESS,sxt_genes,SXT_GENE,gene_process_association,0.7188677450557436,0.7188677450557436,0.920926046770802,0.415780292483156,0.2955849385858212,0.4676669291913267,0.6739045027144991,1,210.31922095885847,49.0,22,6,5.47668365016098,0.5365853658536586,990,33,30,Validated,unvalidated_candidate,saxitoxin; dinoflagellate; alexandrium; dinoflagellates; sxta; biosynthesis; cyanobacteria; paralytic_shellfish_toxins; cyanobacterial; paralytic_shellfish_poisoning; gymnodinium; gymnodinium_catenatum; transcriptome; saxitoxin_biosynthesis; bloom; alexandrium_catenella; light; expression; evolution; alexandrium_tamarense,TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; SXT_GENE; BIOLOGICAL_PROCESS; CYANO_TAXON; TOXIN; CYANO_TAXON; TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON,"gene_expression may be linked to the biological process sxt_genes, supported by bridge concepts including saxitoxin, dinoflagellate, alexandrium, dinoflagellates, sxta.",dino_pre2016,gene expression,sxt genes,gene expression|||sxt genes,gene expression sxt genes biological process sxt gene gene process association saxitoxin dinoflagellate alexandrium dinoflagellates sxta biosynthesis cyanobacteria paralytic shellfish toxins cyanobacterial paralytic shellfish poisoning gymnodinium gymnodinium catenatum transcriptome saxitoxin biosynthesis bloom alexandrium catenella light expression evolution alexandrium tamarense toxin dino taxon dino taxon dino taxon sxt gene biological process cyano taxon toxin cyano taxon toxin dino taxon dino taxon biological process biological process env factor dino taxon env factor biological process biological process dino taxon gene expression may be linked to the biological process sxt genes supported by bridge concepts including saxitoxin dinoflagellate alexandrium dinoflagellates sxta. validated
19,anabaena,CYANO_TAXON,sxt_genes,SXT_GENE,cyano_gene_transfer_signal,0.7188011496107535,0.7188011496107535,0.9029557873609384,0.4425691929854761,0.4092019073349258,0.502781243999288,0.6734480104954575,1,213.8359233968173,49.0,23,6,5.743543093757505,0.5348837209302325,1080,36,30,Validated,unvalidated_candidate,saxitoxin; dinoflagellate; alexandrium; dinoflagellates; biosynthesis; cyanobacteria; paralytic_shellfish_toxins; sxta; cyanobacterial; paralytic_shellfish_poisoning; phylogenetic; gymnodinium; pyrodinium; saxitoxin_biosynthesis; bloom; expression; evolution; toxin_biosynthesis; toxicity; alexandrium_tamarense,TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; CYANO_TAXON; TOXIN; SXT_GENE; CYANO_TAXON; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON,"anabaena may provide cross-taxa context for sxt_genes, suggesting possible evolutionary or biosynthetic linkage supported by saxitoxin, dinoflagellate, alexandrium, dinoflagellates, biosynthesis.",dino_pre2016,anabaena,sxt genes,anabaena|||sxt genes,anabaena sxt genes cyano taxon sxt gene cyano gene transfer signal saxitoxin dinoflagellate alexandrium dinoflagellates biosynthesis cyanobacteria paralytic shellfish toxins sxta cyanobacterial paralytic shellfish poisoning phylogenetic gymnodinium pyrodinium saxitoxin biosynthesis bloom expression evolution toxin biosynthesis toxicity alexandrium tamarense toxin dino taxon dino taxon dino taxon biological process cyano taxon toxin sxt gene cyano taxon toxin biological process dino taxon dino taxon biological process env factor biological process biological process biological process biological process dino taxon anabaena may provide cross-taxa context for sxt genes suggesting possible evolutionary or biosynthetic linkage supported by saxitoxin dinoflagellate alexandrium dinoflagellates biosynthesis. validated
20,sxta,SXT_GENE,nutrients,ENV_FACTOR,environment_gene_regulation,0.7092371781165678,0.7092371781165678,0.8298861557523307,0.5282637116629236,0.2501244120700104,0.4876650637134709,0.7735183631351499,1,292.9850352777138,81.0,29,5,7.2955479418872144,0.4393939393939394,2124,59,36,Validated,unvalidated_candidate,dinoflagellate; alexandrium; saxitoxin; toxicity; paralytic_shellfish_toxins; bloom; alexandrium_catenella; paralytic_shellfish_poisoning; dinoflagellates; toxin_production; gymnodinium; pyrodinium; alexandrium_fundyense; light; expression; pyrodinium_bahamense; regulation; alexandrium_tamarense; alexandrium_minutum; nutrient,DINO_TAXON; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; TOXIN; ENV_FACTOR; DINO_TAXON; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; ENV_FACTOR,"sxta may influence or regulate nutrients, supported by bridge concepts including dinoflagellate, alexandrium, saxitoxin, toxicity, paralytic_shellfish_toxins.",dino_pre2016,sxta,nutrients,nutrients|||sxta,sxta nutrients sxt gene env factor environment gene regulation dinoflagellate alexandrium saxitoxin toxicity paralytic shellfish toxins bloom alexandrium catenella paralytic shellfish poisoning dinoflagellates toxin production gymnodinium pyrodinium alexandrium fundyense light expression pyrodinium bahamense regulation alexandrium tamarense alexandrium minutum nutrient dino taxon dino taxon toxin biological process toxin env factor dino taxon toxin dino taxon biological process dino taxon dino taxon dino taxon env factor biological process dino taxon biological process dino taxon dino taxon env factor sxta may influence or regulate nutrients supported by bridge concepts including dinoflagellate alexandrium saxitoxin toxicity paralytic shellfish toxins. validated
21,paralytic_shellfish_toxins,TOXIN,warming,ENV_FACTOR,environment_toxin_association,0.7016715057899973,0.7016715057899973,0.887808058773014,0.4224666763154722,0.3758221228626297,0.5250134103753938,0.8341122549397513,1,203.4613257361545,40.0,27,5,6.906338543752931,0.3648648648648648,2088,72,29,Validated,unvalidated_candidate,saxitoxin; dinoflagellate; alexandrium; toxicity; bloom; salinity; harmful_algal_bloom; temperature; toxin_production; transcriptome; alexandrium_fundyense; pyrodinium; gonyautoxin; gtx; light; nitrogen; expression; pyrodinium_bahamense; nitrate; paralytic_shellfish_poisoning,TOXIN; DINO_TAXON; DINO_TAXON; BIOLOGICAL_PROCESS; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; TOXIN; TOXIN; ENV_FACTOR; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; ENV_FACTOR; TOXIN,"paralytic_shellfish_toxins may be associated with variation in warming, supported by bridge concepts including saxitoxin, dinoflagellate, alexandrium, toxicity, bloom.",dino_pre2016,paralytic shellfish toxins,warming,paralytic shellfish toxins|||warming,paralytic shellfish toxins warming toxin env factor environment toxin association saxitoxin dinoflagellate alexandrium toxicity bloom salinity harmful algal bloom temperature toxin production transcriptome alexandrium fundyense pyrodinium gonyautoxin gtx light nitrogen expression pyrodinium bahamense nitrate paralytic shellfish poisoning toxin dino taxon dino taxon biological process env factor env factor env factor env factor biological process biological process dino taxon dino taxon toxin toxin env factor env factor biological process dino taxon env factor toxin paralytic shellfish toxins may be associated with variation in warming supported by bridge concepts including saxitoxin dinoflagellate alexandrium toxicity bloom. validated
22,sxta,SXT_GENE,phosphate,ENV_FACTOR,environment_gene_regulation,0.6954403815893704,0.6954403815893704,0.8435768727839272,0.4732356447975351,0.3325689685299279,0.486326149941501,0.7217841402111967,1,250.31935026300465,67.0,25,5,6.206550131502328,0.390625,1770,59,30,Validated,unvalidated_candidate,alexandrium; dinoflagellate; saxitoxin; toxicity; alexandrium_minutum; paralytic_shellfish_toxins; alexandrium_fundyense; saxitoxin_biosynthesis; biosynthesis; toxin_production; light; toxin_biosynthesis; regulation; dinoflagellates; alexandrium_tamarense; nutrient; gonyautoxin; bloom; nitrogen; paralytic_shellfish_poisoning,DINO_TAXON; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; DINO_TAXON; TOXIN; DINO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; ENV_FACTOR; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; ENV_FACTOR; TOXIN; ENV_FACTOR; ENV_FACTOR; TOXIN,"sxta may influence or regulate phosphate, supported by bridge concepts including alexandrium, dinoflagellate, saxitoxin, toxicity, alexandrium_minutum.",dino_pre2016,sxta,phosphate,phosphate|||sxta,sxta phosphate sxt gene env factor environment gene regulation alexandrium dinoflagellate saxitoxin toxicity alexandrium minutum paralytic shellfish toxins alexandrium fundyense saxitoxin biosynthesis biosynthesis toxin production light toxin biosynthesis regulation dinoflagellates alexandrium tamarense nutrient gonyautoxin bloom nitrogen paralytic shellfish poisoning dino taxon dino taxon toxin biological process dino taxon toxin dino taxon biological process biological process biological process env factor biological process biological process dino taxon dino taxon env factor toxin env factor env factor toxin sxta may influence or regulate phosphate supported by bridge concepts including alexandrium dinoflagellate saxitoxin toxicity alexandrium minutum. validated
23,temperature,ENV_FACTOR,sxtg,SXT_GENE,environment_gene_regulation,0.6932547767189781,0.6932547767189781,0.8960957117836181,0.3889933741220181,0.1786317076353685,0.4688516875049814,0.6454706073742715,1,207.47514429052111,49.0,23,5,5.720028285611432,0.4035087719298245,1584,44,36,Validated,unvalidated_candidate,saxitoxin; dinoflagellate; dinoflagellates; alexandrium; paralytic_shellfish_toxins; biosynthesis; saxitoxin_biosynthesis; paralytic_shellfish_poisoning; alexandrium_minutum; nutrient; toxin_production; gymnodinium; gymnodinium_catenatum; alexandrium_fundyense; pyrodinium; gonyautoxin; bloom; nitrogen; sxta; pyrodinium_bahamense,TOXIN; DINO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; TOXIN; DINO_TAXON; ENV_FACTOR; BIOLOGICAL_PROCESS; DINO_TAXON; DINO_TAXON; DINO_TAXON; DINO_TAXON; TOXIN; ENV_FACTOR; ENV_FACTOR; SXT_GENE; DINO_TAXON,"temperature may influence or regulate sxtg, supported by bridge concepts including saxitoxin, dinoflagellate, dinoflagellates, alexandrium, paralytic_shellfish_toxins.",dino_pre2016,temperature,sxtg,sxtg|||temperature,temperature sxtg env factor sxt gene environment gene regulation saxitoxin dinoflagellate dinoflagellates alexandrium paralytic shellfish toxins biosynthesis saxitoxin biosynthesis paralytic shellfish poisoning alexandrium minutum nutrient toxin production gymnodinium gymnodinium catenatum alexandrium fundyense pyrodinium gonyautoxin bloom nitrogen sxta pyrodinium bahamense toxin dino taxon dino taxon dino taxon toxin biological process biological process toxin dino taxon env factor biological process dino taxon dino taxon dino taxon dino taxon toxin env factor env factor sxt gene dino taxon temperature may influence or regulate sxtg supported by bridge concepts including saxitoxin dinoflagellate dinoflagellates alexandrium paralytic shellfish toxins. validated
24,alexandrium_fundyense,DINO_TAXON,anabaena,CYANO_TAXON,cross_taxa_association,0.6915144464290427,0.6915144464290427,0.8414549716595376,0.4666036585833002,0.3486288455350797,0.5123162204727589,0.6734480104954575,1,244.6681274262937,59.0,25,7,6.250730379813551,0.4166666666666667,1764,49,36,Validated,unvalidated_candidate,saxitoxin; alexandrium; dinoflagellates; paralytic_shellfish_toxins; dinoflagellate; paralytic_shellfish_poisoning; biosynthesis; bloom; sxta; expression; phylogenetic; cyanobacteria; saxitoxin_biosynthesis; gene_expression; cyanobacterial; evolution; toxin_biosynthesis; regulation; alexandrium_tamarense; toxicity,TOXIN; DINO_TAXON; DINO_TAXON; TOXIN; DINO_TAXON; TOXIN; BIOLOGICAL_PROCESS; ENV_FACTOR; SXT_GENE; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; CYANO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; CYANO_TAXON; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; BIOLOGICAL_PROCESS; DINO_TAXON; BIOLOGICAL_PROCESS,"alexandrium_fundyense and anabaena may share STX-related biological context, supported by bridge concepts including saxitoxin, alexandrium, dinoflagellates, paralytic_shellfish_toxins, dinoflagellate.",dino_pre2016,alexandrium fundyense,anabaena,alexandrium fundyense|||anabaena,alexandrium fundyense anabaena dino taxon cyano taxon cross taxa association saxitoxin alexandrium dinoflagellates paralytic shellfish toxins dinoflagellate paralytic shellfish poisoning biosynthesis bloom sxta expression phylogenetic cyanobacteria saxitoxin biosynthesis gene expression cyanobacterial evolution toxin biosynthesis regulation alexandrium tamarense toxicity toxin dino taxon dino taxon toxin dino taxon toxin biological process env factor sxt gene biological process biological process cyano taxon biological process biological process cyano taxon biological process biological process biological process dino taxon biological process alexandrium fundyense and anabaena may share stx-related biological context supported by bridge concepts including saxitoxin alexandrium dinoflagellates paralytic shellfish toxins dinoflagellate. validated
