Source,Target,Relation,Source_Type,Target_Type,Weight,Paper_Count,Paper_IDs,Years,Edge_Key,Transfer_Match
phylogenetic analysis,profiles of alexandrium,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_TAXON,2,2,P058;P205,2015,"('phylogenetic analysis', 'profiles of alexandrium')",0
phylogenetic analysis,psp toxin content,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_TOXIN_PHENOTYPE,2,2,P058;P205,2015,"('phylogenetic analysis', 'psp toxin content')",0
phylogenetic analysis,toxin-producing dinoflagellates,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_TOXIN_PHENOTYPE,2,2,P058;P205,2015,"('phylogenetic analysis', 'toxin-producing dinoflagellates')",0
phylogeny,profiles of alexandrium,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_TAXON,2,2,P058;P205,2015,"('phylogeny', 'profiles of alexandrium')",0
phylogeny,psp toxin content,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_TOXIN_PHENOTYPE,2,2,P058;P205,2015,"('phylogeny', 'psp toxin content')",0
phylogeny,psp toxin profile,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_TOXIN_PHENOTYPE,2,2,P044;P191,2014,"('phylogeny', 'psp toxin profile')",0
phylogeny,toxin-producing,SEMANTIC_CO_OCCURS,TOXIN_PHENOTYPE,EVOLUTIONARY_PROCESS,2,2,P058;P205,2015,"('phylogeny', 'toxin-producing')",0
phylogeny,toxin-producing dinoflagellates,SEMANTIC_CO_OCCURS,EVOLUTIONARY_PROCESS,PHRASE_TOXIN_PHENOTYPE,2,2,P058;P205,2015,"('phylogeny', 'toxin-producing dinoflagellates')",0
poisoning toxin,psp toxin profile,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P063;P210,2008,"('poisoning toxin', 'psp toxin profile')",0
poisoning toxin,pst content,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P047;P194,2014,"('poisoning toxin', 'pst content')",0
poisoning toxin,secondary metabolite,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,PHRASE_TOXIN_PHENOTYPE,2,2,P047;P194,2014,"('poisoning toxin', 'secondary metabolite')",0
poisoning toxin,strains of alexandrium,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P047;P194,2014,"('poisoning toxin', 'strains of alexandrium')",0
poisoning toxin,sxtn,SEMANTIC_CO_OCCURS,GENE,PHRASE_TOXIN_PHENOTYPE,2,2,P047;P194,2014,"('poisoning toxin', 'sxtn')",0
poisoning toxin,toxin content and composition,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P047;P194,2014,"('poisoning toxin', 'toxin content and composition')",0
poisoning toxins,potentially toxic,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('poisoning toxins', 'potentially toxic')",0
poisoning toxins,potentially toxic species,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('poisoning toxins', 'potentially toxic species')",0
poisoning toxins,presence of toxic,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('poisoning toxins', 'presence of toxic')",0
poisoning toxins,strains of alexandrium,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('poisoning toxins', 'strains of alexandrium')",0
poisoning toxins,toxic algae,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('poisoning toxins', 'toxic algae')",0
poisoning toxins,toxic profiles,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('poisoning toxins', 'toxic profiles')",0
poisoning toxins,toxic species,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('poisoning toxins', 'toxic species')",0
poisoning toxins,toxin levels,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('poisoning toxins', 'toxin levels')",0
poisoning toxins,toxins in the adriatic,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('poisoning toxins', 'toxins in the adriatic')",0
potentially toxic,presence of toxic,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('potentially toxic', 'presence of toxic')",0
potentially toxic,shellfish poisoning toxins,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('potentially toxic', 'shellfish poisoning toxins')",0
potentially toxic,strains of alexandrium,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('potentially toxic', 'strains of alexandrium')",0
potentially toxic,toxic algae,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('potentially toxic', 'toxic algae')",0
potentially toxic,toxic profiles,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('potentially toxic', 'toxic profiles')",0
potentially toxic,toxin levels,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('potentially toxic', 'toxin levels')",0
potentially toxic,toxins in the adriatic,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('potentially toxic', 'toxins in the adriatic')",0
potentially toxic species,presence of toxic,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('potentially toxic species', 'presence of toxic')",0
potentially toxic species,shellfish poisoning toxins,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('potentially toxic species', 'shellfish poisoning toxins')",0
potentially toxic species,strains of alexandrium,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('potentially toxic species', 'strains of alexandrium')",0
potentially toxic species,toxic algae,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('potentially toxic species', 'toxic algae')",0
potentially toxic species,toxic profiles,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('potentially toxic species', 'toxic profiles')",0
potentially toxic species,toxin levels,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('potentially toxic species', 'toxin levels')",0
potentially toxic species,toxins in the adriatic,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('potentially toxic species', 'toxins in the adriatic')",0
presence of c3,saxitoxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_OTHER,2,2,P046;P193,1996,"('presence of c3', 'saxitoxin')",0
presence of c3,saxitoxin derivatives,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_OTHER,2,2,P046;P193,1996,"('presence of c3', 'saxitoxin derivatives')",0
presence of c3,species of alexandrium,SEMANTIC_CO_OCCURS,PHRASE_OTHER,PHRASE_TAXON,2,2,P046;P193,1996,"('presence of c3', 'species of alexandrium')",0
presence of c3,suite of toxins,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_OTHER,2,2,P046;P193,1996,"('presence of c3', 'suite of toxins')",0
presence of c3,sulfocarbamoyl toxin,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_OTHER,2,2,P048;P195,2014,"('presence of c3', 'sulfocarbamoyl toxin')",0
presence of c3,sulfocarbamoyl toxins c1,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_OTHER,2,2,P046;P193,1996,"('presence of c3', 'sulfocarbamoyl toxins c1')",0
presence of c3,toxin analogs,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_OTHER,2,2,P048;P195,2014,"('presence of c3', 'toxin analogs')",0
presence of c3,toxin composition profiles,SEMANTIC_CO_OCCURS,PHRASE_OTHER,PHRASE_TOXIN_PHENOTYPE,2,2,P046;P193,1996,"('presence of c3', 'toxin composition profiles')",0
presence of c3,toxins c1,SEMANTIC_CO_OCCURS,PHRASE_OTHER,PHRASE_TOXIN_PHENOTYPE,2,2,P046;P193,1996,"('presence of c3', 'toxins c1')",0
presence of c3,toxins varied,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_OTHER,2,2,P046;P193,1996,"('presence of c3', 'toxins varied')",0
presence of toxic,shellfish poisoning toxins,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('presence of toxic', 'shellfish poisoning toxins')",0
presence of toxic,strains of alexandrium,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('presence of toxic', 'strains of alexandrium')",0
presence of toxic,toxic profiles,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('presence of toxic', 'toxic profiles')",0
presence of toxic,toxin levels,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('presence of toxic', 'toxin levels')",0
presence of toxic,toxins in the adriatic,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P051;P198,2012,"('presence of toxic', 'toxins in the adriatic')",0
produce toxins,psp toxin production,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P133;P241,2004;2009,"('produce toxins', 'psp toxin production')",0
produce toxins,saxitoxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P133;P241,2004;2009,"('produce toxins', 'saxitoxin')",0
produced by dinoflagellates,starting gene,SEMANTIC_CO_OCCURS,PHRASE_GENE_MECHANISM,PHRASE_TAXON,2,2,P121;P217,2011;2015,"('produced by dinoflagellates', 'starting gene')",0
produced by dinoflagellates,sxta,SEMANTIC_CO_OCCURS,GENE,PHRASE_TAXON,2,2,P121;P217,2011;2015,"('produced by dinoflagellates', 'sxta')",0
producing dinoflagellate,toxic profiles,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P061;P208,2004,"('producing dinoflagellate', 'toxic profiles')",0
producing dinoflagellate,toxic species,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,2,2,P061;P208,2004,"('producing dinoflagellate', 'toxic species')",0
producing dinoflagellate,toxins were analyzed,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,2,2,P061;P208,2004,"('producing dinoflagellate', 'toxins were analyzed')",0
producing dinoflagellate alexandrium,toxin profile,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,2,2,P107;P221,2005;2007,"('producing dinoflagellate alexandrium', 'toxin profile')",0
producing dinoflagellates,profiles of alexandrium,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TAXON,2,2,P058;P205,2015,"('producing dinoflagellates', 'profiles of alexandrium')",0
producing dinoflagellates,psp toxin content,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P058;P205,2015,"('producing dinoflagellates', 'psp toxin content')",0
producing dinoflagellates,saxitoxin synthesis,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P118;P121,2011;2013,"('producing dinoflagellates', 'saxitoxin synthesis')",0
producing dinoflagellates,toxin biosynthetic,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P041;P188,1990,"('producing dinoflagellates', 'toxin biosynthetic')",0
profiles and toxin,salinity,SEMANTIC_CO_OCCURS,ENV_FACTOR,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('profiles and toxin', 'salinity')",0
profiles and toxin,saxitoxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('profiles and toxin', 'saxitoxin')",0
profiles and toxin,saxitoxin derivatives,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('profiles and toxin', 'saxitoxin derivatives')",0
profiles and toxin,shellfish toxin profiles,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('profiles and toxin', 'shellfish toxin profiles')",0
profiles and toxin,sulfocarbamoyl toxin,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('profiles and toxin', 'sulfocarbamoyl toxin')",0
profiles and toxin,temperature,SEMANTIC_CO_OCCURS,ENV_FACTOR,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('profiles and toxin', 'temperature')",0
profiles and toxin,total toxins,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('profiles and toxin', 'total toxins')",0
profiles and toxin,toxin content and composition,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('profiles and toxin', 'toxin content and composition')",0
profiles and toxin,toxin contents,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('profiles and toxin', 'toxin contents')",0
profiles and toxin,toxin profiles and toxin,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('profiles and toxin', 'toxin profiles and toxin')",0
profiles and toxin,toxin variability,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('profiles and toxin', 'toxin variability')",0
profiles of alexandrium,psp toxin content,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P058;P205,2015,"('profiles of alexandrium', 'psp toxin content')",0
profiles of alexandrium,saxitoxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,2,2,P058;P205,2015,"('profiles of alexandrium', 'saxitoxin')",0
profiles of alexandrium,toxin-producing,SEMANTIC_CO_OCCURS,TOXIN_PHENOTYPE,PHRASE_TAXON,2,2,P058;P205,2015,"('profiles of alexandrium', 'toxin-producing')",0
profiles of alexandrium,toxin-producing dinoflagellates,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P058;P205,2015,"('profiles of alexandrium', 'toxin-producing dinoflagellates')",0
profiles of psp toxins,saxitoxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P053;P200,2006,"('profiles of psp toxins', 'saxitoxin')",0
profiles of psp toxins,toxic dinoflagellate,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P053;P200,2006,"('profiles of psp toxins', 'toxic dinoflagellate')",0
profiles of psp toxins,toxic dinoflagellate alexandrium,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P053;P200,2006,"('profiles of psp toxins', 'toxic dinoflagellate alexandrium')",0
profiles of psp toxins,toxic dinoflagellate alexandrium catenella,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P053;P200,2006,"('profiles of psp toxins', 'toxic dinoflagellate alexandrium catenella')",0
profiles of psp toxins,toxin analogues,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P053;P200,2006,"('profiles of psp toxins', 'toxin analogues')",0
prokaryotic cyanobacteria,saxitoxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TAXON,2,2,P121;P179,2011;2013,"('prokaryotic cyanobacteria', 'saxitoxin')",0
psp toxin content,saxitoxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P058;P205,2015,"('psp toxin content', 'saxitoxin')",0
psp toxin content,toxin-producing,SEMANTIC_CO_OCCURS,TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P058;P205,2015,"('psp toxin content', 'toxin-producing')",0
psp toxin content,toxin-producing dinoflagellates,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P058;P205,2015,"('psp toxin content', 'toxin-producing dinoflagellates')",0
psp toxin profile,saxitoxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P063;P210,2008,"('psp toxin profile', 'saxitoxin')",0
psp toxin profile,shellfish poisoning toxin,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P063;P210,2008,"('psp toxin profile', 'shellfish poisoning toxin')",0
pst content,secondary metabolite,SEMANTIC_CO_OCCURS,BIOSYNTHETIC_SYSTEM,PHRASE_TOXIN_PHENOTYPE,2,2,P047;P194,2014,"('pst content', 'secondary metabolite')",0
pst content,shellfish poisoning toxin,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P047;P194,2014,"('pst content', 'shellfish poisoning toxin')",0
pst content,strains of alexandrium,SEMANTIC_CO_OCCURS,PHRASE_TAXON,PHRASE_TOXIN_PHENOTYPE,2,2,P047;P194,2014,"('pst content', 'strains of alexandrium')",0
pst content,sxtn,SEMANTIC_CO_OCCURS,GENE,PHRASE_TOXIN_PHENOTYPE,2,2,P047;P194,2014,"('pst content', 'sxtn')",0
pst content,toxin content and composition,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P047;P194,2014,"('pst content', 'toxin content and composition')",0
pst producing,pst producing,SEMANTIC_CO_OCCURS,TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P012;P180,2010;2014,"('pst producing', 'pst producing')",0
pst-producing,toxic profiles,SEMANTIC_CO_OCCURS,TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P061;P208,2004,"('pst-producing', 'toxic profiles')",0
pst-producing,toxins were analyzed,SEMANTIC_CO_OCCURS,TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P061;P208,2004,"('pst-producing', 'toxins were analyzed')",0
pst-producing dinoflagellate,toxic profiles,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P061;P208,2004,"('pst-producing dinoflagellate', 'toxic profiles')",0
pst-producing dinoflagellate,toxic species,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P061;P208,2004,"('pst-producing dinoflagellate', 'toxic species')",0
pst-producing dinoflagellate,toxins were analyzed,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P061;P208,2004,"('pst-producing dinoflagellate', 'toxins were analyzed')",0
pyrodinium,species of alexandrium,SEMANTIC_CO_OCCURS,TAXON_GROUP,PHRASE_TAXON,2,2,P119;P123,2012;2015,"('pyrodinium', 'species of alexandrium')",0
salinity,saxitoxin derivatives,SEMANTIC_CO_OCCURS,ENV_FACTOR,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('salinity', 'saxitoxin derivatives')",0
salinity,shellfish toxin profiles,SEMANTIC_CO_OCCURS,ENV_FACTOR,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('salinity', 'shellfish toxin profiles')",0
salinity,sulfocarbamoyl toxin,SEMANTIC_CO_OCCURS,ENV_FACTOR,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('salinity', 'sulfocarbamoyl toxin')",0
salinity,total toxins,SEMANTIC_CO_OCCURS,ENV_FACTOR,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('salinity', 'total toxins')",0
salinity,toxin content and composition,SEMANTIC_CO_OCCURS,ENV_FACTOR,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('salinity', 'toxin content and composition')",0
salinity,toxin profiles and toxin,SEMANTIC_CO_OCCURS,ENV_FACTOR,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('salinity', 'toxin profiles and toxin')",0
salinity,toxin variability,SEMANTIC_CO_OCCURS,ENV_FACTOR,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('salinity', 'toxin variability')",0
saxitoxin,suite of toxins,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P046;P193,1996,"('saxitoxin', 'suite of toxins')",0
saxitoxin,sulfocarbamoyl toxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('saxitoxin', 'sulfocarbamoyl toxin')",0
saxitoxin,sulfocarbamoyl toxins c1,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P046;P193,1996,"('saxitoxin', 'sulfocarbamoyl toxins c1')",0
saxitoxin,total toxins,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('saxitoxin', 'total toxins')",0
saxitoxin,toxic alexandrium blooms,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P076;P160,2011;2014,"('saxitoxin', 'toxic alexandrium blooms')",0
saxitoxin,toxic profiles,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P061;P208,2004,"('saxitoxin', 'toxic profiles')",0
saxitoxin,toxin biosynthetic,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P041;P188,1990,"('saxitoxin', 'toxin biosynthetic')",0
saxitoxin,toxin profiles and toxin,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('saxitoxin', 'toxin profiles and toxin')",0
saxitoxin,toxin profiles of g,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P055;P202,2015,"('saxitoxin', 'toxin profiles of g')",0
saxitoxin,toxins c1,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P046;P193,1996,"('saxitoxin', 'toxins c1')",0
saxitoxin,toxins varied,SEMANTIC_CO_OCCURS,TOXIN,PHRASE_TOXIN_PHENOTYPE,2,2,P046;P193,1996,"('saxitoxin', 'toxins varied')",0
saxitoxin analogues,toxin analogues,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P055;P202,2015,"('saxitoxin analogues', 'toxin analogues')",0
saxitoxin analogues,toxin profiles of g,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P055;P202,2015,"('saxitoxin analogues', 'toxin profiles of g')",0
saxitoxin and its derivatives,sxta,SEMANTIC_CO_OCCURS,GENE,PHRASE_TOXIN_PHENOTYPE,2,2,P120;P159,2013;2015,"('saxitoxin and its derivatives', 'sxta')",0
saxitoxin derivatives,shellfish toxin profiles,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('saxitoxin derivatives', 'shellfish toxin profiles')",0
saxitoxin derivatives,species of alexandrium,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TAXON,2,2,P046;P193,1996,"('saxitoxin derivatives', 'species of alexandrium')",0
saxitoxin derivatives,suite of toxins,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P046;P193,1996,"('saxitoxin derivatives', 'suite of toxins')",0
saxitoxin derivatives,sulfocarbamoyl toxin,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('saxitoxin derivatives', 'sulfocarbamoyl toxin')",0
saxitoxin derivatives,sulfocarbamoyl toxins,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P046;P193,1996,"('saxitoxin derivatives', 'sulfocarbamoyl toxins')",0
saxitoxin derivatives,sulfocarbamoyl toxins c1,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P046;P193,1996,"('saxitoxin derivatives', 'sulfocarbamoyl toxins c1')",0
saxitoxin derivatives,total toxins,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('saxitoxin derivatives', 'total toxins')",0
saxitoxin derivatives,toxin composition profiles,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P046;P193,1996,"('saxitoxin derivatives', 'toxin composition profiles')",0
saxitoxin derivatives,toxin content and composition,SEMANTIC_CO_OCCURS,PHRASE_TOXIN_PHENOTYPE,PHRASE_TOXIN_PHENOTYPE,2,2,P042;P189,2006,"('saxitoxin derivatives', 'toxin content and composition')",0
